Epoch,MaxEsReturn,AverageAbsQYDiff,MaxReturn,AverageReturn,StdForwardProgress,AverageDiscountedReturn,MinEsReturn,AverageAction,StdReturn,MinReturn,QFunRegParamNorm,AveragePolicySurr,PolicyRegParamNorm,MaxForwardProgress,AverageAbsY,AverageQLoss,MinForwardProgress,AverageForwardProgress,StdEsReturn,AverageEsReturn,AverageQ,AverageY,AverageAbsQ
573,258.493303461,0.265122687514,262.960215828,255.415986034,0.0513444184262,96.3064506296,248.110413774,0.839814,13.4690623154,171.774085011,133.207,-13.2012,40.9847,0.321364699469,13.0648330817,0.45559,0.0947725862453,0.212280613455,3.67327566594,253.413834254,13.0602,13.0639409857,13.0653
574,259.288842369,0.264643835564,265.265612567,252.643334988,0.043057052666,96.4104362852,254.477535564,0.848899,31.6137168954,73.3301740616,133.307,-13.2085,41.0151,0.361433577592,13.053807165,0.47499,0.120478795616,0.248214484161,1.72474883919,257.163353097,13.0492,13.0528856598,13.0542
575,258.563269351,0.265924304988,263.926979092,257.165505777,0.0596314257724,97.1857517154,251.400343437,0.879224,3.00712445315,251.550507931,133.329,-13.2185,41.0586,0.343635263892,13.0671986505,0.468856,0.101089259072,0.210000756676,2.55214484939,254.671409933,13.0636,13.0664769719,13.0672
576,262.579988895,0.269129917348,274.539699176,262.352106561,0.0925550998445,98.7946543689,254.727711672,0.901288,11.1158985022,198.52324609,133.386,-13.1828,41.0854,0.557111001113,13.0407790763,0.530459,0.18018308222,0.344700551813,3.27862512945,256.920631317,13.0361,13.0399916435,13.0401
577,264.914507067,0.271790197971,273.580029915,260.592218874,0.148297380988,99.2505831147,257.519189477,0.869475,13.3162264237,186.299724657,133.489,-13.1655,41.1004,0.965610829571,13.0243905508,0.48735,0.153665593676,0.353144508397,2.95835851691,262.599928006,13.015,13.0234052294,13.0193
578,274.87775288,0.261988472065,279.861623642,264.471719278,0.142008571249,100.847165432,260.394609895,0.898186,20.4920398162,143.159976682,133.512,-13.1673,41.0966,0.659358013275,13.0097107326,0.456743,0.0984210925159,0.416853711072,5.74246505542,265.730600917,13.004,13.008680164,13.0074
579,277.114341199,0.249221783496,285.701995188,257.568143281,0.145445673131,100.85924263,267.053113408,0.921089,44.3477237808,97.6067866442,133.593,-13.1334,41.1199,0.762551741735,12.992051767,0.462497,0.113737984839,0.534249268422,3.73684415169,272.739659886,12.9886,12.9915696008,12.9928
580,282.506675925,0.25309814535,285.645703134,261.36744308,0.151749645699,98.5993130516,257.845166488,0.884899,7.41152988677,250.746642385,133.695,-13.1486,41.1534,0.853744142118,12.9961206831,0.46985,0.0885007436924,0.294668847166,7.99332178179,268.452695733,12.993,12.9957690751,12.9974
581,264.55106897,0.26389669789,274.751550223,260.486045788,0.0965252314645,99.3627272116,9.62293970487,0.877854,17.0312138301,156.397205582,133.78,-13.1026,41.188,0.577632052262,12.9685124445,0.475804,0.167192222517,0.331393054982,109.344367079,198.995316496,12.9654,12.9681030777,12.9686
582,263.09413769,0.261353861829,259.138057759,255.269847477,0.0378512046928,95.2830319441,252.95154826,0.825226,1.89938851939,251.02163379,133.889,-13.0549,41.2204,0.244759617472,12.9317801367,0.48639,0.0767935088686,0.16514330273,4.05689567849,256.127144175,12.927,12.9309200027,12.9309
583,255.021317133,0.263640339456,274.304656768,261.122991573,0.113780439133,98.8085124878,250.4713194,0.861366,13.2413641545,183.540336496,133.991,-13.0506,41.237,0.658460288941,12.9228680204,0.498801,0.14097247939,0.330108521924,1.79601606988,253.397156895,12.9174,12.9223577621,12.9213
584,274.379249849,0.258592783667,274.583794024,265.235207874,0.0729013294412,100.562281984,259.101300129,0.866061,3.66653864918,259.1755486,134.094,-12.9906,41.2568,0.559965236463,12.8695622008,0.465461,0.239357437979,0.36860420488,6.22435853921,264.352623301,12.8647,12.8686412516,12.8685
585,267.82101437,0.249746488156,261.998020688,257.832181566,0.0436495329559,97.0849367278,258.91287763,0.864161,2.20065848315,252.920726339,134.183,-12.9857,41.3062,0.305634697676,12.8667762585,0.450932,0.121991843295,0.219484267593,3.17157173169,263.11008704,12.8629,12.8660572554,12.867
586,256.480760907,0.26587939496,262.510819107,255.801201393,0.0551719116844,95.9717664817,249.143702418,0.841217,2.69838715005,251.133970027,134.367,-12.9315,41.3352,0.316339524162,12.7965394135,0.474851,0.0837324057155,0.177946448436,3.25167434316,252.976019492,12.7922,12.7959490893,12.7958
587,263.311653651,0.247039572462,261.084185051,254.592121659,0.0528892609751,95.5018971112,252.679312608,0.866115,2.61179039429,249.699989554,134.435,-12.9307,41.3535,0.293574607139,12.8029526893,0.418403,0.0564762517292,0.156506412539,4.24447065959,257.669154118,12.8013,12.8025566193,12.8052
588,259.928058024,0.26130347214,265.313659777,261.450360809,0.0362891715239,98.8872115305,253.020590218,0.8493,1.81518780234,258.523367904,134.532,-12.8876,41.3774,0.375101200544,12.7634672788,0.51253,0.230140392552,0.28968912152,2.84024587622,256.779589039,12.7597,12.763234486,12.7638
589,259.89416233,0.246034854657,258.733389416,252.859134465,0.0505855671972,94.6086241384,253.645469693,0.832377,2.51229531845,248.55178058,134.632,-12.8891,41.407,0.23387773975,12.7484433447,0.435803,0.0339834940771,0.120052964502,2.38204896338,256.562570088,12.7461,12.7482225124,12.7495
590,253.844525453,0.255887958924,255.960450033,252.210141993,0.0276254324445,95.0206735077,250.46165832,0.806887,1.32525939692,248.576352625,134.729,-12.868,41.4323,0.18502821232,12.7250513794,0.47387,0.0328357592441,0.106988860135,1.33656744955,251.750677436,12.7218,12.7246933832,12.7252
591,266.157588751,0.25588866528,278.042405919,256.089863294,0.147231397278,97.377551836,251.250304519,0.823987,28.154466787,80.6741007196,134.844,-12.8837,41.4473,0.956557199913,12.7325623882,0.47069,0.114155759187,0.290151103921,5.44067352386,257.924352724,12.7305,12.7324147983,12.7344
592,269.243969912,0.24227262006,274.772348219,254.842134814,0.136130061938,97.5612417367,255.864289777,0.822363,24.7988031541,111.564494955,134.954,-12.8801,41.4605,0.722301359789,12.7429690771,0.430752,0.129614038709,0.278465566525,5.51158093856,262.060975249,12.7398,12.7424964672,12.744
593,261.732503822,0.252088148627,282.851130427,254.82148563,0.103220483188,96.487060474,253.914703973,0.843692,5.340801351,250.117422207,135.039,-12.8831,41.4759,0.698727881073,12.7389229813,0.465845,0.0684456731331,0.1603800849,2.97406732013,256.885603748,12.7359,12.7385704468,12.7388
594,255.636888902,0.246721596672,277.644459147,249.717918332,0.183383334243,98.5164463751,251.159011587,0.827201,38.774958278,123.275356128,135.117,-12.8828,41.4935,0.93497117182,12.7372695457,0.449423,0.231563149058,0.437251011231,1.58706448501,253.480355475,12.7341,12.7368510926,12.7374
595,259.497866196,0.256671393713,265.712364065,256.096674497,0.10176202441,97.8495341923,253.862803385,0.785445,16.2941436927,167.293218288,135.276,-12.8711,41.5212,0.769620087231,12.7328304695,0.507432,0.158738685434,0.268648537259,2.24151491461,257.70715888,12.7297,12.7323041527,12.7332
596,263.98558433,0.255839920953,263.35734904,252.947928247,0.175723985017,97.0655158465,257.979603007,0.721872,15.4467322968,162.560879396,135.357,-12.8372,41.537,1.14188158229,12.6987694035,0.464029,0.120502162424,0.2151928852,2.48082208037,262.26465794,12.6923,12.6982812077,12.697
597,266.567507075,0.247155391448,276.147577025,240.33626687,0.238836313034,96.1561404242,77.8464613682,0.793446,48.1812165488,80.6784727968,135.505,-12.8714,41.542,1.30316323429,12.7254126943,0.414997,0.199533767437,0.401757037617,77.185115756,209.559066568,12.722,12.7252378842,12.7251
598,286.171530563,0.25964653371,277.435208371,255.239876728,0.124897802422,96.1083266659,121.086121454,0.829075,13.1770705569,175.83076479,135.635,-12.8356,41.5673,0.82240937418,12.6963336955,0.488629,0.109510003654,0.219570003395,57.9970704526,232.439704524,12.6939,12.6961352684,12.6982
599,264.83173759,0.259968427315,270.910404443,263.301639007,0.0521297194128,99.3342473622,54.745379512,0.829858,2.55585212165,258.056473455,135.694,-12.8313,41.5735,0.479442271842,12.7156188843,0.47937,0.214896465178,0.323360664589,90.5366185322,211.55320975,12.7098,12.7154954374,12.7137
600,260.928929593,0.250332529158,273.091064041,261.27566167,0.165072504843,98.2330836702,119.791468967,0.890252,4.19239244209,254.83548717,135.812,-12.783,41.5791,0.97274760051,12.6604511989,0.445483,0.157833076377,0.31856441906,54.7468467808,229.147917116,12.6582,12.6602905845,12.6609
601,264.601668204,0.243678179603,264.445917358,259.990409744,0.0337654883272,98.6036315297,156.922021641,0.901249,1.78107303217,256.566970028,135.955,-12.7422,41.6039,0.350604984938,12.6223979511,0.445899,0.202008844912,0.264449006299,45.5164154598,235.630680696,12.6204,12.6222386823,12.6238
602,278.864836684,0.244219322302,255.988780758,254.021915253,0.0180287501868,96.5582774807,223.335203959,0.914421,0.857116465338,252.389487871,135.971,-12.7253,41.6269,0.193640928872,12.5988590586,0.399869,0.120526343723,0.152260777187,17.9731376628,253.733597137,12.5961,12.598706741,12.5997
603,255.880163342,0.248763898121,260.511102876,255.022781746,0.0371902657188,95.7997123558,46.9902343743,0.745668,1.92018534513,252.420240187,136.075,-12.7378,41.6578,0.256526785273,12.6054594051,0.480585,0.102149802903,0.154663255801,89.7677760999,202.463308361,12.6029,12.6052167872,12.6064
604,257.835428085,0.239895829006,262.756428744,256.502801314,0.0442296803551,96.990682851,252.485265644,0.779638,2.18455619067,253.225459046,136.221,-12.7124,41.6677,0.310351829247,12.5694425003,0.431882,0.120677003499,0.186536974143,2.23634284015,255.510415677,12.5677,12.5688012456,12.5721
605,260.3306502,0.272082381196,261.454477108,258.050797529,0.0282148942941,97.6629798245,201.190435527,0.844436,1.39888432672,255.257347286,136.352,-12.699,41.6865,0.292083690264,12.5726825856,0.502923,0.165640133838,0.220173658498,22.2512386337,245.431041004,12.5678,12.5723082434,12.5704
606,263.160035016,0.244147307211,262.925837145,244.886891418,0.0358238143757,95.4078186312,66.6144782076,0.844408,44.9934787196,82.2643479591,136.462,-12.6893,41.6879,0.318094299765,12.5579784847,0.432436,0.154395834739,0.236600776861,83.9127397335,211.924951469,12.5544,12.5574682072,12.5577
607,260.11427155,0.247836832257,271.025895076,245.197668892,0.0806758954766,94.4575429812,257.631720391,0.882421,58.7484925107,13.5722510307,136.623,-12.6621,41.7037,0.589472342135,12.5347970004,0.459141,0.0413176068598,0.279989551888,0.961357766103,258.788598699,12.5308,12.5342217381,12.5344
608,297.596508755,0.252054529001,280.890423302,239.632046414,0.262058201711,96.6150281958,53.4097062298,0.848326,60.3030727397,59.9969384741,136.739,-12.6245,41.7007,1.7454394903,12.4938124195,0.471295,0.187436232308,0.516164306454,97.9159397921,199.619756459,12.4893,12.4932110758,12.4924
609,266.9225963,0.24152417857,265.3189045,177.069977001,0.0806520656577,80.1133338709,35.9754123858,0.850955,87.3256055931,36.0712653519,136.831,-12.6002,41.7138,0.367019200074,12.4722995623,0.416735,0.0903795281731,0.223071507732,89.5015851956,135.511211113,12.4694,12.4721451788,12.4723
610,260.11641548,0.235988421455,273.317818395,229.695440762,0.0856422989781,91.6237468235,80.5299111583,0.822261,67.5260113237,44.1799140776,136.956,-12.5848,41.7289,0.528900314834,12.468014108,0.433699,0.0452341772055,0.266783681796,79.0405655522,183.422933926,12.4662,12.4675719614,12.4684
611,263.161394771,0.256639468139,254.360055484,247.337667427,0.0298420402572,92.5494856019,66.4953133603,0.809924,17.9476744149,134.188393586,137.067,-12.5609,41.75,0.149516403263,12.4379371368,0.5045,0.00854372274018,0.061571317006,73.6665565037,210.907825555,12.4331,12.4373082514,12.4365
612,256.430519006,0.237377091677,264.421893215,257.020989691,0.0478362780075,96.6633589163,187.20245528,0.83915,2.37722995232,253.595965739,137.147,-12.5239,41.7686,0.348202677006,12.3952998733,0.453264,0.133686836532,0.198843761042,29.0322799292,237.419871061,12.3942,12.3950822928,12.397
613,260.42188443,0.241073323201,274.483904284,254.364580936,0.0888269364529,95.9751485588,15.2805020499,0.831936,37.7529231589,17.0013802705,137.211,-12.5361,41.8033,0.558217973032,12.4175131042,0.42453,0.0577008114272,0.259454395061,107.302753279,153.224513127,12.4157,12.4174452872,12.4184
614,256.224432356,0.238491220319,257.300437356,254.452424825,0.0367821922296,95.2307254794,120.83483287,0.815187,1.8377315943,249.908581962,137.278,-12.4889,41.8238,0.203237899093,12.3731062738,0.419433,0.0672798186677,0.149083067031,57.7800231571,220.88683387,12.37,12.3728849851,12.3738
615,262.074993479,0.23818583809,258.586992309,255.753883251,0.0340722027548,95.9110185839,258.929682985,0.815135,1.64404438511,253.153960931,137.323,-12.5133,41.8457,0.23932902858,12.3922217082,0.431618,0.122496150873,0.176258548043,1.21480241562,260.026291476,12.3914,12.3921351446,12.3945
616,254.402974134,0.236120810594,255.378064282,253.190611429,0.0250385552964,94.6892828858,250.788051998,0.871727,1.22598355019,250.472727528,137.437,-12.5044,41.8566,0.176282915883,12.377460773,0.433773,0.069142652447,0.127461028916,1.34630755974,252.667242719,12.374,12.3771658415,12.3775
617,252.143085802,0.235550469997,254.940555194,252.37826358,0.0230298072691,94.0958762146,249.745051034,0.860572,1.1279032486,250.190946881,137.551,-12.486,41.8756,0.165281814816,12.3549214726,0.444683,0.0670758109422,0.110932807769,0.952562873923,251.102911279,12.3511,12.3548042349,12.3546
618,259.294671809,0.233312368769,261.565037086,252.379044931,0.0445948981877,94.8077671753,40.8565148437,0.831682,24.8968830643,95.4859106954,137.68,-12.4564,41.9037,0.295070229803,12.3301840811,0.447553,0.0877771869296,0.185922520953,79.9533461036,207.806397855,12.3274,12.3298441102,12.3304
619,259.40600371,0.224268908072,258.192547294,251.381591973,0.0394210688794,94.4380687446,39.3054249515,0.837561,19.1838274568,130.67143461,137.768,-12.4474,41.9076,0.228483511449,12.3288611677,0.377491,0.0666174754681,0.147527364135,97.3332730283,177.496846378,12.3266,12.3288049649,12.3291
620,259.39852513,0.224592937249,263.53769161,258.966838531,0.0334267760993,97.3847507396,182.382789138,0.833941,1.68856641281,255.441745376,137.866,-12.4299,41.9249,0.329933640757,12.3044817058,0.430671,0.165933517934,0.238173827719,31.9658039871,237.595585106,12.303,12.3043634928,12.306
621,272.848279856,0.2258835176,271.625863799,260.440277633,0.0621260512186,97.8267520474,247.276724945,0.914102,3.15107054844,254.124031671,137.935,-12.4258,41.9419,0.495173837935,12.305158599,0.382216,0.149375453526,0.272974170755,8.45943311566,259.941346756,12.3018,12.3049415007,12.3055
622,255.311721728,0.224848321976,260.488168635,257.323182218,0.029938767911,96.5672446655,36.0754946095,0.91454,1.52235736757,254.394731678,138.072,-12.4056,41.9617,0.279625815262,12.2792312072,0.384523,0.161312019842,0.211394181493,94.8420431284,200.346320404,12.276,12.2790334633,12.2807
623,260.952052043,0.225379994996,259.383951864,256.089340301,0.0391275080314,95.8865560443,253.514563458,0.888025,1.98114118534,250.902075937,138.126,-12.3848,41.9887,0.256693123856,12.2658989956,0.420454,0.0855670178076,0.186251487593,2.93537506977,257.066132138,12.265,12.2655479654,12.2687
624,265.341454338,0.217446437913,270.92304951,213.023733607,0.115195509005,89.6264653175,256.227011585,0.864793,78.7115934561,31.6110610423,138.265,-12.3578,41.9796,0.708682304227,12.2511032376,0.385673,0.0624779928185,0.361966853359,3.50853673409,260.848314013,12.2465,12.2503524605,12.249
625,267.788499625,0.226832600306,266.174227512,219.704758136,0.070682954319,89.5724515731,45.0364654772,0.878325,70.6690126633,61.3920333013,138.362,-12.3471,42.0124,0.385132231719,12.2337530389,0.393467,0.0831174129285,0.244994506981,103.924111666,172.575270284,12.2269,12.2335653066,12.2302
626,263.551317548,0.211309627742,265.825413974,260.550740454,0.0419977557004,97.7926718533,64.4091105348,0.850897,2.08013977734,256.619196713,138.42,-12.309,42.0325,0.377917584108,12.1972403977,0.394296,0.190057176279,0.271324666694,77.736314452,143.849581971,12.1949,12.1970075995,12.1983
627,261.382970869,0.213257926077,264.568230203,256.848072076,0.0568216842749,96.8367046131,160.682424148,0.898389,2.86769187456,252.454705342,138.49,-12.2821,42.0451,0.356720368075,12.1681090829,0.400499,0.116337506773,0.202915618014,42.3577157947,233.823628578,12.1657,12.1678121417,12.1699
628,266.812507699,0.200520754372,277.445551367,259.936801952,0.0983421232564,98.0895252363,229.641895385,0.924327,13.5312982594,183.029698681,138.594,-12.2929,42.0619,0.617363820888,12.1731920505,0.34093,0.135891453836,0.315233098074,13.3579612423,251.238393277,12.1718,12.1728288101,12.1751
629,262.510212456,0.214515341821,283.642919658,243.297297116,0.124276051676,98.4290905676,76.8161231752,0.923581,43.9732874237,103.713933127,138.686,-12.2693,42.068,0.807872336517,12.1531968732,0.40973,0.284939206793,0.465751122531,70.1597462595,204.284497416,12.1502,12.1529116711,12.1541
630,265.993812746,0.222329544102,268.887880786,262.172015649,0.0486024148715,99.5893817893,97.5799866496,0.905069,2.40638350516,257.279543338,138.731,-12.22,42.0737,0.444026706163,12.1126950013,0.41288,0.209257231999,0.307392342432,71.5382962538,208.767949233,12.1092,12.1123398629,12.1129
631,262.166471142,0.21028021202,270.139204192,258.538142942,0.0599740418902,98.6642082876,172.104505371,0.88348,21.360430453,141.072896151,138.808,-12.2286,42.0936,0.484487088764,12.1182562764,0.381677,0.213376901414,0.329961660038,37.8684874801,237.587946488,12.1141,12.1178315804,12.1172
632,270.767125802,0.205186050969,270.377299783,262.083377497,0.0724014953761,99.7918308432,156.967450666,0.863905,9.96975051316,212.043178349,138.938,-12.2176,42.1024,0.648863761181,12.1106143048,0.358629,0.260850403219,0.356498520812,44.2428750415,245.380263491,12.1083,12.11038017,12.111
633,265.334449177,0.210966956022,278.731463031,198.782225398,0.133584189979,89.937823247,81.8482724027,0.886652,60.0704342879,62.0228226009,139.016,-12.1826,42.1162,0.852762645942,12.0698748945,0.426318,0.200735116192,0.471051411451,62.3842897048,161.153126167,12.0672,12.0695126074,12.0715
634,266.967254825,0.212247514492,271.435151822,255.442543904,0.0622216897341,98.2050447843,71.4917312592,0.874786,42.2360733308,55.8424245153,139.099,-12.152,42.1544,0.493817400551,12.0510794161,0.400341,0.149456570474,0.353091530609,65.4333510873,141.952547134,12.0481,12.0505182184,12.052
635,261.920417851,0.21007827694,253.402029345,228.714762612,0.0714852822835,88.7528016958,68.8091479723,0.900547,55.4726091433,24.057569183,139.155,-12.1363,42.1797,0.354401385017,12.0277776244,0.378724,-0.107494186504,0.0705825122488,76.4275236502,183.778192127,12.0267,12.0273189848,12.0293
636,257.283973729,0.211783710374,267.728137602,257.260174341,0.0661572113828,97.2307116423,34.3267553725,0.898256,28.6614393911,76.6853432297,139.257,-12.1164,42.1898,0.422016413174,12.0178974742,0.366445,0.0174832885284,0.292655412651,76.8320798324,104.072333282,12.0111,12.0175053004,12.0147
637,261.516966156,0.194317697887,263.109887431,256.114020825,0.0506961205428,95.2532640943,116.835684236,0.876926,3.89887695844,236.346699216,139.363,-12.0891,42.2046,0.330783047496,11.994377844,0.32916,0.0947447860333,0.194698044246,55.7941033455,221.566824189,11.9934,11.9939184794,11.9967
638,267.788204583,0.217928329247,271.558755051,190.925003834,0.150884910183,83.6323364301,42.197694402,0.891692,88.7489277555,35.9232169728,139.478,-12.0448,42.2209,0.677761463024,11.9367213346,0.371397,0.088232304458,0.358375652735,79.2980234271,111.332280572,11.9292,11.936239395,11.9327
639,253.761797053,0.20111533292,260.397923695,241.639272914,0.0901649953596,93.8787150266,16.3354058037,0.860372,37.1317703893,74.9111772455,139.553,-12.0125,42.2511,0.488480459499,11.9146270383,0.338026,0.0258048950624,0.1783277869,102.4509509,160.794993915,11.9124,11.9145285286,11.9151
640,244.060972571,0.201400297252,230.683813552,103.975219753,0.22077133948,54.1119929556,75.3030796379,0.862848,58.3275306825,32.4778397787,139.665,-11.9831,42.2938,-0.0356271443723,11.8737554284,0.355124,-0.905344245855,-0.331668924534,61.445899438,189.099436621,11.8714,11.8735428898,11.8744
641,234.396727352,0.203069079705,239.257537911,211.227216033,0.157476176461,78.1448892715,39.4766412642,0.855019,32.6063752556,82.1685379216,139.739,-11.9659,42.3143,-0.152126377966,11.8591094437,0.399919,-0.8450168525,-0.507239981187,76.1941563333,101.365884457,11.8582,11.8587273426,11.8611
642,246.803568806,0.19624539214,234.311310726,184.024329679,0.157185538949,71.9843153061,119.518663953,0.86909,65.3035022898,31.1589659222,139.828,-11.9447,42.3321,-0.0530689236385,11.8434321966,0.372469,-0.807291156286,-0.472300585206,46.6777178975,195.550446644,11.8412,11.8428544039,11.8439
643,244.586452265,0.213446597822,243.469629337,239.446227092,0.0706906866658,87.2649982266,72.3746650607,0.893097,3.54356305837,228.554491468,139.932,-11.9286,42.3598,-0.0625116065742,11.8307433426,0.425495,-0.357700393758,-0.141064061394,65.4814776259,202.93545762,11.8293,11.8303811031,11.8332
644,238.776164832,0.204057138808,243.588488007,237.270947667,0.067198631331,86.0239699033,143.106210987,0.882369,3.33427613905,227.693463914,139.979,-11.8896,42.3878,-0.0625038587386,11.7895875356,0.378574,-0.377271211117,-0.184895843992,40.8992124543,213.922245557,11.7868,11.7889595195,11.7907
645,242.754483459,0.202113053307,242.103759866,239.286053914,0.0400809892447,86.6988599759,233.44374651,0.877748,1.98817251824,231.556655685,140.05,-11.8508,42.4047,-0.0898213635156,11.7519327914,0.362944,-0.302322469808,-0.145813457047,3.50326650146,239.178382982,11.751,11.7517798205,11.7546
646,240.578597192,0.189061370975,242.643531406,239.00695231,0.0286381871081,86.3787715912,236.267964389,0.88041,1.41332526047,233.965194109,140.124,-11.8534,42.4291,-0.0774281558934,11.7550574382,0.319431,-0.246106152259,-0.149739281335,1.75305611069,239.188682079,11.7544,11.7549624977,11.7567
647,240.779103937,0.204821171727,244.466357207,241.100055587,0.0344138657054,87.4626324561,238.094373647,0.828419,1.70086308056,237.163584581,140.227,-11.8164,42.4574,-0.0459949472913,11.7144038706,0.365053,-0.189497165756,-0.113067315279,0.953253621282,239.388465135,11.71,11.7139666436,11.7135
648,245.116925327,0.19064889885,243.460428925,240.77885335,0.0285285970643,87.6107437539,239.119398842,0.807767,1.38673418276,238.266818926,140.331,-11.7902,42.4792,-0.0708882837073,11.6933030833,0.362619,-0.178987895568,-0.123180141388,2.24045901853,242.028370165,11.6908,11.6929351489,11.6944
649,243.668919856,0.191999876117,258.831716915,252.973551059,0.0298283177192,95.4193571841,239.57151696,0.846938,18.5550055404,135.998300725,140.392,-11.7787,42.4986,0.240313556485,11.6750538824,0.343526,0.116117130365,0.179641890326,1.47588509231,241.42067228,11.6734,11.6746650778,11.6758
650,254.547886275,0.193959871426,243.096370098,240.258054074,0.0367864317533,87.1978898692,246.750862215,0.821171,1.78558725329,233.997043762,140.474,-11.7596,42.5233,-0.0772199483797,11.6524582818,0.342989,-0.25857556108,-0.131486799288,2.94873250017,251.59176257,11.6499,11.6520216325,11.6536
651,255.838683139,0.211620631206,250.673791541,247.860733757,0.0313434601163,91.127702545,242.540320694,0.844648,1.54291773879,244.42312849,140.582,-11.7402,42.5397,0.0810054030595,11.633728254,0.376783,-0.0479654262693,0.0211516487393,5.28431312456,250.006724917,11.6273,11.633262497,11.6312
652,262.512185954,0.198172438019,265.154204738,255.98900141,0.0620854101962,97.7112115994,244.75632442,0.86861,16.890380307,157.317758254,140.672,-11.7703,42.5681,0.458091818234,11.6545105667,0.342116,0.153300166621,0.260466073958,7.51027419533,252.543024527,11.6538,11.6538634893,11.6563
653,268.021783151,0.191687493557,267.368570234,259.00949205,0.0504572440044,97.8440016029,182.605303472,0.869659,2.57283546686,254.653856079,140.772,-11.7469,42.5933,0.402564978675,11.6407661356,0.338595,0.159471701424,0.243803207236,32.7346451176,247.937746427,11.6381,11.6404596394,11.6407
654,272.557856674,0.191660515469,272.819946703,240.665427647,0.0818927492612,96.9865747996,96.9422235714,0.866705,43.6319941413,121.037508886,140.879,-11.7244,42.6223,0.579559484905,11.6172008446,0.339151,0.252441973476,0.399769644757,73.9750330317,224.952282037,11.6148,11.6169626039,11.6176
655,272.356765356,0.188338946743,280.134062008,235.76042214,0.0566415856596,98.5093742181,92.7122552885,0.902754,56.3930029256,114.712758041,140.96,-11.7503,42.6416,0.709637215568,11.6390562756,0.312767,0.447325830779,0.564658190649,77.3242611858,190.844140007,11.6369,11.6385896815,11.6396
656,288.075614902,0.207490989756,279.811610278,207.901373762,0.0700265111909,93.3701610933,76.2097541329,0.89418,58.4029162116,109.18221386,141.022,-11.6937,42.6607,0.711886473862,11.5879363084,0.363822,0.423490457661,0.545397522884,74.2087002726,164.178836899,11.5823,11.5875946762,11.5859
657,269.420021232,0.199207152927,279.036312922,133.51429398,0.0569045300261,79.2289368579,97.1725441522,0.903177,45.3062962713,80.2335035545,141.114,-11.6866,42.6679,0.739846785468,11.5816446084,0.360455,0.443941817731,0.555528230306,76.088268285,177.836241088,11.5764,11.5809780819,11.5793
658,162.026475191,0.191322026232,285.843484856,123.685888702,0.0866112691439,77.5454922488,25.372563147,0.909052,30.4616414491,48.6057412083,141.166,-11.684,42.6791,0.966171267102,11.5856676279,0.329954,0.128230796852,0.592969484442,36.3816830918,116.770990042,11.5829,11.5851263386,11.5852
659,272.865307371,0.189858615322,277.373215241,234.929771377,0.0842301632485,97.0139314424,20.7389410286,0.882003,50.9787444497,117.700195993,141.263,-11.6663,42.6974,0.643617473767,11.5599986574,0.333735,0.312091795955,0.468691452023,100.68095293,181.735706474,11.5578,11.5596135829,11.5609
660,226.087534886,0.196820553823,271.584244409,212.426221754,0.110189716218,92.0939013789,112.34645026,0.879315,53.5026087861,113.243579728,141.39,-11.6657,42.7099,0.799394992365,11.5563289418,0.3342,0.188851443318,0.381484507655,38.1063747894,168.321399252,11.5538,11.5558650694,11.5567
661,275.174389031,0.197890743787,272.534522249,252.150161157,0.0786458265348,97.8114669419,126.348331186,0.866119,34.3847826017,127.000843175,141.47,-11.6633,42.729,0.625814284952,11.5461739208,0.347017,0.267688890668,0.377554246872,53.4117639001,210.105174529,11.5432,11.545746811,11.5458
662,269.091233209,0.196542622861,263.344055456,258.03717396,0.0425216236097,97.0481186712,92.1959397523,0.869023,2.21520149009,253.030222245,141.566,-11.6821,42.7454,0.334605232083,11.5618034903,0.353297,0.133674895044,0.224507829792,71.676719472,211.788775192,11.5593,11.5608409297,11.5622
663,264.364943848,0.197309122282,271.964552027,261.605321003,0.0566080797527,99.4952841964,134.739411281,0.866122,24.4915794198,107.592749646,141.603,-11.6964,42.7747,0.501137341955,11.5706967771,0.340406,0.232289629595,0.371912299795,54.6384837868,229.291501623,11.5679,11.5700664939,11.5713
664,282.13978904,0.19941348404,286.784568034,237.195119216,0.12676266229,96.7502442506,260.988190203,0.870067,55.0027134056,69.0963410156,141.677,-11.6744,42.7812,0.827743106423,11.5668257762,0.36747,0.172519548556,0.495507479752,8.45174458116,267.626517627,11.5647,11.5666508058,11.5675
665,282.736188886,0.200109116728,279.113930703,227.850419177,0.148926765694,96.719563499,101.341634794,0.885657,53.9800905552,36.773460098,141.752,-11.655,42.7956,1.11965497808,11.5466185239,0.362722,0.0766709547877,0.583620615865,67.8050069493,214.341508522,11.5442,11.5458774407,11.5472
666,270.559411432,0.200992928097,280.470914222,223.641517395,0.11252166969,97.2526469139,139.200871312,0.882157,57.544125766,106.134332682,141.858,-11.6421,42.8089,1.07558954916,11.5358312499,0.367908,0.432453422559,0.611690689064,53.0631099337,204.210026473,11.5335,11.5354550508,11.5363
667,281.083914158,0.202756307868,292.353867989,190.381655876,0.234655434517,91.534832049,56.8392952328,0.886607,69.2062652881,26.5319154543,141.972,-11.6534,42.8139,1.35563734058,11.5433341501,0.343641,0.0998024249053,0.754759668526,80.0148183011,181.119599718,11.5419,11.5430981648,11.5444
