MinEsReturn,AverageQ,QFunRegParamNorm,PolicyRegParamNorm,AveragePolicySurr,AverageDiscountedReturn,Epoch,AverageEsReturn,MaxReturn,AverageAction,StdEsReturn,Iteration,MinReturn,AverageAbsQ,AverageY,AverageQLoss,StdReturn,AverageReturn,AverageAbsQYDiff,AverageAbsY,MaxEsReturn
24.464876613,200.783,79.9145,57.779,-204.22,134.326116972,248,194.672231501,748.82788834,0.924945,173.385865052,248,147.634455928,200.958,200.80526567,118.613,121.146412181,287.58750337,5.66925104672,200.911295794,470.683135168
-3.68532180941,201.074,80.0607,57.8519,-204.526,79.7943267448,249,166.195028195,773.559941137,0.930058,183.844175862,249,-13.2654563199,201.251,201.096245043,127.91,173.74440069,238.531913524,5.73067113431,201.20311731,589.09922238
129.874012508,200.189,80.1537,57.9686,-203.708,100.113587632,250,179.510293861,676.391611048,0.919867,37.9408035529,250,117.650807354,200.378,200.193887391,118.467,101.384738473,192.130903891,5.70708600922,200.302349644,232.206718728
14.9981643275,199.748,80.2776,58.0713,-203.206,78.6178101646,251,156.511236429,1381.16950169,0.906525,87.2913349795,251,-56.7434587724,199.944,199.7644711,121.471,298.94206173,365.012316855,5.6181418611,199.889850576,258.962470032
144.833212227,200.481,80.451,58.1507,-204.015,156.366198425,252,240.897824564,1316.5532268,0.928604,97.5594598994,252,222.741078658,200.627,200.509138645,126.301,237.097616834,444.496853727,5.71296391585,200.611436309,394.733844149
-2.28807243138,199.773,80.5836,58.2674,-203.318,52.8943829537,253,177.486748554,475.741312552,0.909883,137.265680783,253,-22.7034845212,199.955,199.801989939,129.95,140.481589289,157.597840445,5.68992993515,199.925893695,345.66651928
3.37106948608,199.748,80.6792,58.3628,-203.152,102.159701103,254,221.19570603,893.173787862,0.920823,268.637928856,254,72.9978491639,199.926,199.765646816,101.121,145.36597474,265.390477164,5.42736795482,199.884496107,644.259777038
52.7416343112,199.965,80.7878,58.4773,-203.404,136.004884885,255,205.150355072,865.377522313,0.933829,81.7415475598,255,151.720723141,200.134,199.983446653,114.405,153.05903639,305.288398932,5.50566199834,200.107133778,296.019189479
90.1896248824,199.804,80.924,58.554,-203.306,127.396044297,256,259.694171827,1471.25287198,0.920138,122.823579601,256,119.197757757,199.987,199.816199244,122.386,250.193154892,336.316264981,5.66693480184,199.947661231,435.493354612
157.588999674,199.634,81.0765,58.6236,-203.046,107.70376671,257,286.757731205,787.636154345,0.945509,132.710334721,257,135.899364697,199.813,199.665502182,128.835,86.5110573517,218.250046604,5.69641813812,199.783325666,532.976399273
64.6491644154,200.547,81.2015,58.7041,-203.899,100.414971436,258,361.67126927,1086.9404065,0.932061,295.944415571,258,64.0158770175,200.728,200.55505438,114.791,129.944029542,207.856754948,5.53931737197,200.679953691,811.575000485
137.515711718,199.695,81.3285,58.794,-203.168,48.6180815383,259,237.648723231,1050.51378361,0.915938,81.3382495215,259,-13.8499978479,199.881,199.722029363,120.686,307.180218447,228.957473958,5.69035943379,199.846678011,406.691552358
14.9093014976,199.832,81.444,58.8857,-203.147,146.824492151,260,152.521649267,1027.69700191,0.923729,99.4419699289,260,132.258062079,200.026,199.855485998,119.405,199.894666939,439.317328818,5.56101692843,199.980243144,275.308190919
117.722471251,198.975,81.6056,58.9628,-202.27,99.127438531,261,207.91709526,1044.42949404,0.93191,88.2930424596,261,103.48021665,199.145,198.982989819,117.285,212.39949251,291.488986094,5.48655041011,199.086457479,352.31078683
125.225899514,199.445,81.7049,59.0479,-202.815,141.302238943,262,240.469893699,1187.96619207,0.930356,85.1386004307,262,165.311200327,199.627,199.470010157,118.228,208.484131141,346.668686638,5.62294954851,199.58199108,438.794795183
134.672396599,199.399,81.7936,59.1412,-202.776,144.360805548,263,274.653339071,711.483742016,0.926064,146.574195201,263,143.895747921,199.593,199.415876104,116.96,156.753600162,353.795267496,5.55733138228,199.542935474,582.947595007
29.8043795059,199.667,81.9362,59.2507,-203.093,76.873994603,264,273.625184502,989.668206351,0.922359,231.344698874,264,-15.0349108364,199.852,199.684530779,133.501,218.603496714,218.837873467,5.73705687919,199.79001449,775.159427081
10.8176825755,199.646,81.9903,59.354,-203.079,105.319344688,265,147.781310936,1178.86157658,0.914632,118.965881909,265,17.1203321294,199.838,199.675348951,119.814,288.034907029,446.309416505,5.58441340734,199.798127409,354.1793073
-0.513404712157,198.628,82.1149,59.4491,-201.997,115.891342402,266,192.351219777,1090.07872246,0.900638,219.310228612,266,-18.0688917626,198.814,198.63743977,123.47,224.411828099,439.321087869,5.55620508242,198.751320507,691.724039991
-2.49529913839,198.486,82.2476,59.5219,-201.891,79.3243217223,267,118.147369757,571.725955678,0.917056,80.8988192412,267,109.50688087,198.678,198.502972442,102.832,39.0554416631,124.44436578,5.40635424032,198.612179269,248.773615873
-0.397652724303,198.712,82.3446,59.6421,-201.994,126.642779398,268,263.610374988,1762.96416958,0.922856,252.969791046,268,125.74118775,198.866,198.721147221,122.521,251.331610198,315.874303116,5.53188849937,198.817907147,678.106368353
123.239805239,198.588,82.5012,59.7553,-201.897,92.3953715726,269,447.870807461,429.027415613,0.931845,244.67621058,269,107.557866834,198.782,198.623885803,122.869,48.7378356585,143.97175085,5.60175212189,198.754623601,777.673803038
0.468511055558,198.524,82.615,59.8874,-201.779,103.907475916,270,183.793307625,1177.04994255,0.943818,157.100309471,270,104.225366048,198.7,198.546270379,119.583,201.180894429,245.884504385,5.61562368136,198.647410517,459.666492272
37.7523936728,197.812,82.7604,59.9556,-201.03,118.518607528,271,242.152253206,1157.97884891,0.907127,279.398574657,271,117.577432842,197.987,197.823381877,108.233,205.689068099,336.633590256,5.46793266645,197.943700008,966.183434297
1.14374115915,198.277,82.8451,60.0976,-201.493,125.961294727,272,113.03900665,966.191005037,0.89822,70.6131801419,272,132.352251772,198.47,198.290960076,121.51,168.192560712,359.59493393,5.40562498091,198.40844996,253.584214259
49.6688832751,197.834,82.9321,60.1518,-201.184,125.029881936,273,161.444334379,481.216823118,0.918527,113.807814061,273,155.551578212,198.004,197.855348386,120.633,54.3560759328,245.620373692,5.46365845936,197.96330383,413.074803318
4.106961403,197.79,83.0638,60.2247,-201.141,135.323237705,274,188.158429839,1156.95287077,0.915943,158.201436933,274,112.684305799,197.955,197.80470173,119.831,264.171516651,425.933153941,5.42726934285,197.903292386,520.294600971
-31.8419324572,197.607,83.1309,60.3202,-200.797,102.074960498,275,162.157349908,1132.69090034,0.902466,151.101414421,275,134.350936181,197.772,197.627404729,117.576,255.732973187,431.206837848,5.44009573189,197.740722277,436.627590047
0.350497337497,197.434,83.2313,60.4237,-200.743,111.447420935,276,178.191076549,699.251846046,0.880003,121.40451779,276,69.2019646476,197.633,197.454953779,108.377,142.450560218,296.978403931,5.30522965955,197.575389319,341.736581208
1.26592934522,197.574,83.3394,60.5063,-200.827,142.599373458,277,209.725109444,2442.35761446,0.902705,179.049841301,277,105.202446638,197.779,197.586276573,103.613,344.872509431,428.101148425,5.2782188659,197.707409462,508.171931114
-2.8552036853,196.693,83.5054,60.5822,-199.844,102.450383752,278,209.866342397,969.442593474,0.901343,213.311424395,278,118.895897108,196.907,196.710933985,118.644,148.811566003,278.467751589,5.45983369583,196.83435312,558.15778319
-0.220928946337,197.305,83.601,60.6792,-200.492,153.898606439,279,178.66694604,1551.29280813,0.918012,98.8768466131,279,124.882132755,197.507,197.323095691,119.013,272.394679467,442.386312345,5.44134030359,197.458452826,303.227576763
18.4544714175,195.94,83.7785,60.8059,-199.187,127.624165478,280,173.547431253,1188.94330204,0.895514,136.273396275,280,7.80753459981,196.152,195.95724553,120.058,218.742362755,485.006155921,5.51570103181,196.097317912,424.586586022
3.60289213252,196.654,83.839,60.8703,-199.831,151.023205519,281,135.702087441,870.546922788,0.912406,100.492357939,281,109.25900991,196.828,196.665265319,122.491,183.203681543,469.812403038,5.39773569761,196.791540712,344.351598355
-0.92129077173,195.941,83.9284,60.9128,-199.241,125.025552151,282,168.365908175,924.778319515,0.908749,189.169148177,282,115.46936839,196.14,195.971323776,99.3169,205.879554449,395.55322013,5.1882811911,196.09358826,481.841113399
28.9995205746,196.706,84.0652,61.0169,-200.036,86.7432212149,283,168.308338185,1148.45718593,0.91381,132.438719255,283,-1.70950133366,196.917,196.717751143,106.793,237.473763523,349.150936152,5.35138649783,196.845214646,420.459597052
25.0492747982,196.15,84.1396,61.0932,-199.401,116.131193512,284,251.493960876,1252.68398329,0.896937,238.937190783,284,111.558901172,196.347,196.176597481,104.874,249.781741351,393.894066159,5.28015300609,196.305686673,715.06541919
13.6872326575,196.199,84.2424,61.2153,-199.431,47.5146403471,285,182.141745417,1077.71897084,0.855808,174.582167521,285,26.553247087,196.397,196.208099474,122.272,255.378123613,360.369080015,5.40820205978,196.335066937,468.505524368
-2.46343971604,195.612,84.3464,61.242,-198.991,103.492323649,286,114.905864168,988.075121328,0.86489,157.213411559,286,32.0696604462,195.822,195.639260398,132.323,240.397655709,425.915938704,5.54007373898,195.796787729,454.095437029
15.0316498376,195.306,84.4456,61.2882,-198.581,153.919395118,287,189.405808301,972.976041791,0.915532,173.570527946,287,155.585436109,195.507,195.322120994,121.973,165.436584338,491.145977282,5.36074161904,195.461872399,543.106958135
9.24691313245,195.703,84.5568,61.3997,-198.93,56.3651999215,288,105.399766031,660.361142636,0.85087,115.032719541,288,-28.6001266407,195.923,195.710401235,138.161,198.796854831,194.22725807,5.58636970924,195.852479918,384.048579997
6.56001742762,195.758,84.6517,61.4914,-198.794,124.863932917,289,50.8632274432,1039.56556168,0.908344,49.1407376041,289,184.671673792,195.974,195.77080174,109.129,194.277153247,369.221518657,5.28678801651,195.912213296,163.207569023
24.9236005866,194.972,84.7353,61.5925,-197.984,96.3443019236,290,259.946089665,1431.66138471,0.940659,152.9545964,290,87.4184556714,195.18,194.987020915,111.918,277.860500655,332.730381185,5.30228235298,195.12240598,459.824354333
2.0261811662,194.493,84.8583,61.6679,-197.539,65.120867148,291,206.661964925,800.657343601,0.901883,230.259845802,291,-119.800774616,194.709,194.514196018,116.342,203.454259822,229.713540197,5.40472137095,194.659486499,618.966553173
-60.6914216724,194.548,84.9325,61.7528,-197.645,127.005847155,292,184.711621436,1384.12157072,0.893783,235.537407293,292,238.042142529,194.749,194.566106281,135.295,310.122247967,585.789277489,5.45180731678,194.694921575,588.296239603
0.148035848661,194.863,85.0562,61.8097,-198.088,96.6130825741,293,109.36860902,1011.67720899,0.900892,132.743400797,293,115.928063967,195.044,194.874256619,119.915,204.220458224,346.854495852,5.3187831826,194.989138997,426.434146125
61.4411059803,194.363,85.158,61.9017,-197.495,134.649117517,294,388.997507413,891.544176532,0.936153,229.31616899,294,78.3241958492,194.547,194.373554791,116.751,156.720912793,336.91560553,5.28657951992,194.497320136,707.945532311
-0.629324525149,194.168,85.2728,61.9987,-197.35,94.8011289881,295,127.645236359,988.407035359,0.891154,107.529334023,295,31.7769267531,194.34,194.187435423,92.2168,217.008317566,312.46013636,5.19261520659,194.292049885,314.001731616
-38.0801158147,194.551,85.3819,62.0644,-197.742,127.197604243,296,126.691235155,1317.42739848,0.897403,117.913246544,296,110.959345917,194.713,194.566710953,96.6446,315.63300848,568.691014713,5.16728545017,194.665960545,299.870597108
3.71611823596,193.61,85.4782,62.1572,-196.67,47.2798991269,297,160.066905156,658.920528201,0.873777,186.874082931,297,-21.673032576,193.828,193.630711858,124.843,163.941559902,120.596174013,5.41225069605,193.749260431,582.093793934
10.0096167096,193.885,85.5657,62.2211,-196.873,91.4799242827,298,158.057602227,831.495039527,0.874892,136.134203001,298,11.7139687672,194.073,193.894354993,127.686,171.516390986,389.993422966,5.48786171243,194.00482682,440.675086252
25.6339513893,193.497,85.701,62.3157,-196.463,117.22655693,299,273.917337607,1218.41568911,0.90916,201.811370811,299,133.848503562,193.686,193.505434028,118.14,223.480208507,450.5517343,5.38001942903,193.622612278,723.920370093
-2.02961601027,193.06,85.8189,62.428,-196.158,144.585703766,300,174.562834324,1601.83400345,0.915296,158.892924181,300,124.004092381,193.227,193.086582938,112.884,381.214246835,764.779210102,5.35692585392,193.19566494,445.315150804
-2.28437168322,193.114,85.9105,62.5386,-196.036,93.5588810005,301,215.156854228,578.048056979,0.94009,246.901531953,301,97.9687224626,193.295,193.11161,104.709,72.124834654,150.258429052,5.27659632137,193.22482391,727.291363946
-4.85203039829,192.212,86.0472,62.6132,-195.227,110.789124101,302,195.82363268,1050.95959847,0.93067,172.300719559,302,24.5159992779,192.38,192.244438962,116.391,221.691246786,359.989425226,5.31206027711,192.363975863,588.487496279
-3.08782839288,192.612,86.1219,62.6982,-195.553,136.000854666,303,133.825397418,1187.80182786,0.925775,151.044226685,303,-47.7312899216,192.829,192.626360895,98.7034,307.744457681,537.765632672,5.2172410928,192.752953652,438.729375586
41.058728718,192.418,86.2171,62.7215,-195.356,97.0069562857,304,255.896282036,1232.7876368,0.918432,188.796144398,304,36.2434732727,192.593,192.429835469,112.14,315.147751068,389.914721935,5.25966228586,192.542646796,563.7705331
-9.68829377882,192.949,86.2961,62.8069,-195.886,105.799362277,305,140.720056461,1203.59103506,0.888398,189.701672353,305,-28.1761224136,193.154,192.949885264,105.023,328.086219494,458.668499423,5.25100317375,193.078680275,512.171284795
9.65626491857,192.025,86.3898,62.9346,-194.879,170.095626754,306,221.57116023,1107.64255583,0.920714,156.779673135,306,260.860036776,192.21,192.039346527,115.276,255.709257525,681.712333976,5.25681466441,192.167245152,468.988192315
0.112165380142,191.607,86.5411,63.0132,-194.556,126.49480698,307,311.135365562,1705.49307596,0.929292,248.946524218,307,21.0721887581,191.797,191.625632892,113.965,417.978051413,549.575215148,5.29731377228,191.748959536,697.918770517
-22.569114496,191.345,86.6392,63.0891,-194.177,145.9478345,308,226.442349387,2225.96955933,0.907251,260.378404997,308,104.611921175,191.523,191.356475548,100.049,644.459019406,789.428821301,5.11255383015,191.479237369,693.886021939
0.963368679939,190.287,86.786,63.1784,-193.172,146.832029486,309,317.925222914,2122.44268021,0.90812,361.119875048,309,317.009666138,190.483,190.30679854,127.575,486.257203636,1087.07192648,5.46206236868,190.4257142,843.946409191
36.9873055057,190.834,86.8867,63.2423,-193.736,140.398440353,310,283.604559764,2470.10576932,0.915787,133.946615379,310,115.540727518,190.99,190.83889162,110.837,830.746420726,932.304948949,5.26026557658,190.943821679,464.42380398
19.4615053883,190.446,87.0109,63.3151,-193.298,140.580169859,311,129.810700217,1677.81918843,0.920145,77.8322074895,311,124.750765512,190.614,190.457427218,99.256,394.908870783,511.262801038,5.0747525695,190.569924529,240.256907597
-0.911821488361,190.337,87.0719,63.3408,-193.245,111.892441471,312,130.092337188,2030.07524067,0.909398,73.0331278169,312,-5.46754390668,190.527,190.348323983,110.228,569.303702527,805.105516235,5.30437226504,190.459595946,219.997715571
229.254354245,190.6,87.2003,63.441,-193.512,104.515395349,313,424.867571403,761.913830261,0.899594,224.799105804,313,17.7443675624,190.78,190.623066613,113.969,174.276785474,305.052018266,5.35880333673,190.738893316,807.407645804
