AverageAbsQYDiff,PolicyRegParamNorm,AverageAction,AverageAbsQ,StdReturn,AverageReturn,StdForwardProgress,QFunRegParamNorm,AverageAbsY,StdEsReturn,AveragePolicySurr,MaxEsReturn,MaxReturn,MinReturn,AverageDiscountedReturn,AverageQLoss,AverageEsReturn,MinEsReturn,MinForwardProgress,AverageQ,MaxForwardProgress,Epoch,AverageY,AverageForwardProgress
0.00208810650933,17.7889,1.0,0.253881,3.29417536444,-30.917560773,0.0329452261901,37.6642,0.253905017864,2.59166318208,0.253737,-28.3649480709,-20.3864627077,-39.6282700186,-19.6201344113,2.99596e-05,-32.2844605758,-36.1259877867,-0.098448518091,-0.253654,0.0940090936759,174,-0.253654992415,-0.0112835158019
0.00211568805845,17.7889,1.0,0.254268,3.38387311998,-31.1212099964,0.0338132911516,37.7979,0.254302703511,3.23825319755,0.253886,-26.6377389349,-20.8692212429,-38.6380690304,-19.7869854069,2.82511e-05,-31.7782227232,-37.6282780801,-0.0883795036625,-0.254027,0.0890821262564,175,-0.254041605251,-0.0132931631093
0.00200192210146,17.7889,1.0,0.254768,3.19742721997,-30.8477076993,0.0319727286945,37.9594,0.254784587224,3.12267380582,0.254786,-25.9448734536,-22.7007932388,-38.7129006573,-19.5743605147,2.49707e-05,-31.6452589223,-36.7153293181,-0.0892463729049,-0.254536,0.0709420768642,176,-0.254538620499,-0.0105939122345
0.00197849318645,17.7889,1.0,0.255455,3.45740181726,-31.1466070836,0.0345761741963,38.0635,0.255480419641,3.87202627403,0.255299,-24.4248112423,-24.5895780638,-39.5919976484,-19.8108725329,2.48194e-05,-30.7834156793,-36.202195079,-0.0979441801369,-0.255262,0.051975286876,177,-0.255273807105,-0.0135600212287
0.00195863262516,17.7889,1.0,0.256148,3.27525542563,-31.898076295,0.0327763578847,38.0598,0.256174633429,2.28767432131,0.256032,-30.9052333434,-24.1297677115,-40.3165553492,-20.4362814955,2.56841e-05,-33.5741199406,-39.351699426,-0.105363282247,-0.255932,0.0566563243997,178,-0.255941936891,-0.0210831483462
0.00192387511425,17.7889,1.0,0.256803,3.02851865783,-31.3072232137,0.0302851892089,38.1449,0.256828716585,3.66087028872,0.256777,-24.004826206,-24.2071485204,-38.7645856539,-19.9444044371,2.29414e-05,-30.5638415514,-36.4916258136,-0.0898655597242,-0.256636,0.0559207152512,179,-0.256640835892,-0.0151630351826
0.00214963918783,17.7889,1.0,0.257097,3.28450956213,-31.479916015,0.0328549372705,38.2666,0.257122110534,4.00841246287,0.256872,-23.2870736054,-20.7228566896,-39.5286739125,-20.1087433205,3.10736e-05,-30.7563304725,-37.5477858131,-0.0974063830682,-0.256881,0.0906845702742,180,-0.256887624721,-0.0169157517818
0.00192060186675,17.7889,1.0,0.25766,3.29656824346,-31.3822418779,0.0329864536662,38.3995,0.257691895221,3.84972744871,0.257669,-24.0078164061,-23.7950217695,-38.4028613515,-20.018642954,2.45924e-05,-29.9319857362,-34.7898682324,-0.0863483765305,-0.257464,0.0599259388807,181,-0.257475114758,-0.0159264397344
0.00195111377465,17.7889,1.0,0.258381,3.91579826107,-31.4303370262,0.0391415645439,38.5488,0.258387602653,4.76272410468,0.258342,-20.0674298817,-17.9663033321,-39.8073791035,-20.037466193,2.33986e-05,-31.6330552585,-36.3642137938,-0.10016476762,-0.25818,0.118183854456,182,-0.258172744136,-0.0164111226092
0.00206762531318,17.7889,1.0,0.258984,3.53169670506,-31.6684284292,0.0353132795024,38.6582,0.259011163903,2.44973655213,0.259035,-26.1036302645,-20.9350601019,-40.843150026,-20.2602784577,2.56316e-05,-31.6806575273,-34.888333368,-0.110715645846,-0.258805,0.0885129380356,183,-0.258808930433,-0.018806755145
0.0021398716463,17.7889,1.0,0.259553,3.42942706187,-31.6383649405,0.0343093242709,38.817,0.25958360934,3.0664211682,0.259487,-26.8148114148,-21.9900430595,-39.9645813255,-20.2136442491,2.81196e-05,-32.1793274108,-36.3417937669,-0.102022475344,-0.259384,0.0782689960552,184,-0.25939332957,-0.0184745892805
0.00186228982406,17.7889,1.0,0.260493,3.40727561516,-31.3761808905,0.0340595301149,38.9567,0.260505935602,4.28975489855,0.260821,-25.2379691908,-21.9532995972,-38.2075420192,-19.9768158535,1.93565e-05,-31.5826416854,-38.2926659461,-0.0843207346585,-0.260367,0.0784081567663,185,-0.260371773559,-0.0158414256462
0.00205072917726,17.7889,1.0,0.261013,3.68010937065,-31.8520704434,0.0367995394675,39.0273,0.261045993799,3.78496516075,0.260947,-23.787012219,-22.0620920842,-39.4833877962,-20.3757608472,2.4071e-05,-30.4678847853,-35.562112322,-0.096771614554,-0.260837,0.0770164627977,186,-0.26084230974,-0.0206116317727
0.00201106127994,17.7889,1.0,0.261649,3.12880041659,-31.4186547861,0.0313148997238,39.0762,0.261676021408,3.52293077388,0.261524,-25.2684225027,-24.5858488348,-40.4568213904,-20.045845601,2.45161e-05,-31.1513288472,-38.7348722214,-0.106740821162,-0.261471,0.0518453758647,187,-0.261476105915,-0.0162755626941
0.00205232513558,17.7889,1.0,0.262118,3.63488264153,-31.4038727675,0.0363313590073,39.1541,0.262151017658,2.23121856233,0.262112,-26.8145285718,-21.2265066251,-41.053311846,-20.0266143643,2.50965e-05,-30.0274003712,-33.9987320831,-0.112679777342,-0.261928,0.0855419369322,188,-0.261940586397,-0.0161312350426
0.00197881086878,17.7889,1.0,0.262571,3.36727178029,-31.4325165783,0.0336516996543,39.2704,0.262587173084,3.4716723057,0.262514,-26.419020308,-23.0070366084,-39.1032710912,-20.0524428347,2.12418e-05,-31.9386925563,-37.0145029095,-0.0931800791251,-0.262423,0.0676242084862,189,-0.262421630061,-0.0164113656379
0.00195239090912,17.7889,1.0,0.262955,3.63067478848,-31.5414476574,0.036301106056,39.2907,0.262975952996,2.45086076872,0.262719,-27.5096759945,-22.300343113,-39.4025656658,-20.1182028184,2.27223e-05,-30.6832608018,-35.1393720769,-0.0962660693635,-0.262748,0.0747321134524,190,-0.262755058732,-0.0175086323553
0.00211141824373,17.7889,1.0,0.263395,3.19969627175,-31.8865124701,0.031998423676,39.4607,0.263430182734,2.36742499099,0.263228,-26.5362913403,-21.8107420243,-38.5564284944,-20.4427346796,2.86064e-05,-30.3908079314,-34.3204848038,-0.0872841187451,-0.263233,0.0795928921247,191,-0.263240881574,-0.0209783944144
0.00196696602253,17.7889,1.0,0.263874,3.3792401099,-30.4141304597,0.0337943825958,39.6479,0.263893363552,2.34428392678,0.263565,-27.7966493069,-22.3519733281,-43.9209064623,-19.18525127,2.35486e-05,-32.1534330308,-35.0454125912,-0.141428480201,-0.263609,0.0742907876903,192,-0.263616670637,-0.00624282633695
0.00202286223259,17.7889,1.0,0.264338,3.491730714,-31.457536296,0.0349340834526,39.9074,0.264366067179,3.50591490912,0.264258,-22.4580904297,-22.4743051808,-42.1935281752,-20.0611933272,2.51999e-05,-29.3623282577,-35.7593049446,-0.124095341848,-0.264075,0.0731870124603,193,-0.26407722828,-0.0166816390448
0.0020099822837,17.7889,1.0,0.264835,3.5566819078,-31.9323414588,0.0355950437631,40.0575,0.264862203696,2.7400156775,0.26471,-25.9196971816,-21.9984507231,-40.6570433307,-20.4521658894,2.7645e-05,-30.6014099328,-35.0903882275,-0.108750345585,-0.264624,0.0779252072117,194,-0.264637207051,-0.0214467694246
0.00201714266397,17.7889,1.0,0.265374,3.73205414334,-31.4374473967,0.037335126631,40.1873,0.265389610788,2.48664622938,0.26525,-26.6526310482,-22.6565442375,-39.9048228215,-20.087740747,2.56221e-05,-31.0347950709,-34.6690428103,-0.10095407315,-0.265138,0.0714859578471,195,-0.265145393603,-0.0164871506669
0.00208637242487,17.7889,1.0,0.265893,3.7004534222,-30.8180604127,0.0370059705483,40.1944,0.265941145062,4.1230308641,0.265892,-24.0282141698,-21.8962199742,-40.7895902162,-19.5446396183,3.2674e-05,-29.4574387286,-38.1008386928,-0.109864516898,-0.26568,0.0788413213395,196,-0.265683144744,-0.0102917422462
0.00189894725494,17.7889,1.0,0.266197,3.20363861589,-31.0186280944,0.0320216639013,40.312,0.266229954133,3.55052174294,0.265887,-22.7278186381,-24.3388145131,-37.8423487001,-19.7259787636,2.44317e-05,-28.5839654219,-34.8582661977,-0.0805195425636,-0.265861,0.0546079823687,197,-0.265862330057,-0.0122808394291
0.00199352377342,17.7889,1.0,0.266933,3.08136020361,-31.4210671184,0.0308188525463,40.4547,0.266952414857,2.17446355473,0.267316,-27.9507919322,-22.8310968157,-40.9616387003,-20.0357714723,2.87645e-05,-31.7289354365,-35.1189060218,-0.111624552151,-0.266703,0.0694521064791,198,-0.266696696067,-0.0163114305391
0.0018904960345,17.7889,1.0,0.267665,3.17667199436,-31.6438322733,0.0317639887999,40.4888,0.267701583389,3.61369279335,0.267697,-25.3389567121,-24.5126607304,-40.75840162,-20.2144910483,2.41652e-05,-30.1143495873,-37.1342529724,-0.109467463672,-0.267387,0.0526867557239,199,-0.267385086334,-0.0185636921205
0.0019917272808,17.7889,1.0,0.268115,3.44318634876,-31.958632638,0.0344246102583,40.6656,0.268154426073,2.49967758281,0.268072,-26.3230171164,-21.9272876303,-41.2696147518,-20.5096815011,3.01523e-05,-31.8257976487,-36.1638208762,-0.114824331788,-0.267904,0.0784748613743,200,-0.267904147592,-0.0216919699056
0.00174386280326,17.7889,1.0,0.268607,2.99175394328,-31.168573526,0.0299198202469,40.733,0.268633853058,2.78667216515,0.268354,-27.6336927119,-21.9290445466,-37.7429614912,-19.8301280965,2.02699e-05,-32.9316488723,-36.9272129712,-0.0796943241206,-0.268257,0.0786332517409,201,-0.268259913552,-0.0137774025492
0.001874985889,17.7889,1.0,0.268774,3.2189956223,-31.266571066,0.0321812465191,40.8435,0.268805863634,3.40120013601,0.268461,-25.154633124,-24.1014021256,-40.7418988137,-19.9029677225,2.67483e-05,-30.8471070483,-34.8379680683,-0.109464130107,-0.268551,0.0568566911884,202,-0.2685521705,-0.0147731350061
0.0019471441932,17.789,1.0,0.26902,3.48199881948,-30.8924862501,0.0348104369397,40.9213,0.269067206817,2.86232860561,0.268844,-26.142470027,-23.4577925372,-38.9056192652,-19.5990674877,2.87187e-05,-31.2126767389,-36.2157584875,-0.0911135591052,-0.268767,0.0632630170779,203,-0.268771286174,-0.0110505628703
0.00180912516994,17.789,1.0,0.269436,3.3865092604,-31.3919196105,0.0338557596542,40.9335,0.269457362014,2.45546078182,0.269354,-31.2501983922,-21.6630867456,-39.1270866543,-19.999617035,2.4901e-05,-34.4336484703,-37.9388071019,-0.0934219396279,-0.269218,0.0812523840275,204,-0.269213348904,-0.0160009801823
0.0020057568726,17.789,1.0,0.269693,3.52220966705,-30.8277595713,0.0352305194108,41.1886,0.269720749315,3.11465714521,0.269535,-25.3064328459,-21.8813513295,-37.5818612301,-19.5691473213,2.77398e-05,-31.4779613112,-37.7764676743,-0.0778640210406,-0.269447,0.0791165070136,205,-0.269445147507,-0.0103813168779
0.00179507098625,17.789,1.0,0.270111,3.64546615121,-31.0952220027,0.0364594803305,41.2261,0.270136427253,3.93761147052,0.269981,-25.3654964222,-20.8844214136,-40.641348767,-19.7685233118,2.35272e-05,-31.9310446744,-38.7566144894,-0.108364349496,-0.269922,0.0891211237345,206,-0.269920470669,-0.0130568716246
0.00193680123457,17.789,1.0,0.270506,3.5924024816,-31.3237392468,0.0359314862997,41.2486,0.270548683295,2.28796901957,0.270575,-25.8972426138,-20.0086212585,-40.3044503436,-19.9515073883,3.12909e-05,-31.5775466325,-34.9172546998,-0.104987845309,-0.270277,0.0979224345814,207,-0.270277213956,-0.0153560317798
0.00198086536959,17.789,1.0,0.270813,3.21093095614,-31.1844337587,0.0321207269796,41.3813,0.270851444092,3.81901723493,0.270454,-23.4454170473,-23.239116302,-40.3712796123,-19.8436720782,2.832e-05,-31.7695236032,-37.746146433,-0.105841898777,-0.270648,0.0655323011901,208,-0.270655497573,-0.0139482734806
0.00195820419944,17.789,1.0,0.271052,3.29980795415,-30.8270117657,0.0330077110458,41.5111,0.271094041767,3.1630411902,0.271007,-25.0741627235,-24.6419203143,-42.1518971559,-19.5215884536,2.88848e-05,-30.7597944907,-35.3540036828,-0.123585487664,-0.270919,0.0517484543213,209,-0.270919560831,-0.0103768644032
0.0019048583,17.789,1.0,0.271657,2.90437324937,-31.558310811,0.0290412810553,41.5791,0.271678109454,2.0946666222,0.271547,-27.1410843536,-24.2987824326,-38.5671235782,-20.1635334286,2.37585e-05,-30.6833959776,-34.1543268891,-0.0877853630959,-0.27145,0.0549047916534,210,-0.271451649709,-0.0177095079464
0.00185134923626,17.789,1.0,0.271992,3.18197257028,-30.9791993171,0.031830453018,41.6336,0.272028616032,2.85927653239,0.272134,-27.8065301906,-22.480995852,-38.2804054006,-19.6399485929,2.81211e-05,-30.9200918827,-35.4453796645,-0.0847338012468,-0.271839,0.0732295121794,211,-0.271836908679,-0.011884986122
0.00179748963939,17.789,1.0,0.272137,3.26989677176,-31.2620394789,0.0326953208412,41.5925,0.272171911101,3.06021262034,0.272219,-26.467750314,-23.6942909509,-38.8161446302,-19.894061943,2.73233e-05,-31.2089035054,-36.161563466,-0.090173631272,-0.272043,0.0607250653703,212,-0.272038764857,-0.014706741392
0.00184236861794,17.789,1.0,0.27232,2.98004887642,-30.9847359354,0.029794559653,41.6881,0.272344579449,2.14972662857,0.272035,-26.5819706343,-24.5932580929,-39.6969091338,-19.6888737658,2.47451e-05,-30.7876441739,-33.3519902424,-0.098934933271,-0.272217,0.0519924227989,213,-0.272221459927,-0.0119599474688
0.00178504098642,17.789,1.0,0.272728,3.31768405945,-31.2664539998,0.033188298674,41.7912,0.272737449136,4.44357826878,0.272723,-23.2197492386,-23.2088743116,-39.5166287696,-19.9267889265,2.3317e-05,-30.9616788911,-39.1803515192,-0.0975606310561,-0.272635,0.0658573190385,214,-0.272626086432,-0.0147790253837
0.001793996538,17.789,1.0,0.273451,3.41857995625,-30.5858274899,0.0342029159809,41.8322,0.273463640318,2.29436099999,0.273592,-27.6544725278,-22.5650996046,-42.5552049962,-19.3233089891,1.9635e-05,-31.2729668548,-34.3766968466,-0.127564699442,-0.273342,0.07235407667,215,-0.273346420435,-0.00793801838501
0.00174638888427,17.789,1.0,0.274132,2.86136724421,-31.449121786,0.0286097321176,41.9022,0.274133636404,3.4967232138,0.274272,-22.9764365283,-24.7638465861,-42.6380781903,-20.0591582319,1.85331e-05,-30.4465227825,-35.9871689535,-0.128322570494,-0.274017,0.0501727805421,216,-0.27401149058,-0.0166095971215
0.00172780696001,17.789,1.0,0.27465,3.11169565005,-31.1066796961,0.0311281077967,41.9889,0.274660653726,4.21974080315,0.274763,-26.1948342117,-20.5812827822,-36.4230257201,-19.7656373729,2.02664e-05,-32.2758885036,-39.7747854357,-0.0662807988623,-0.274568,0.0919412990024,217,-0.274561794707,-0.0131596027979
0.00164671644456,17.789,1.0,0.275074,3.27145521632,-31.5976613722,0.032739853167,42.1239,0.275075776966,3.00674678565,0.275289,-26.4234233396,-22.2544899909,-39.0194417419,-20.1738521163,1.93043e-05,-31.6100006087,-35.6323251051,-0.0924341665574,-0.274971,0.0753508360366,218,-0.27496998139,-0.018068395341
0.00181177085899,17.789,1.0,0.275558,3.45093333925,-31.1477781112,0.0345326407633,42.2934,0.27556108832,3.60362616058,0.275647,-26.0434312031,-20.1200819286,-38.0774231658,-19.7930958011,2.34987e-05,-32.3955017139,-38.0539964262,-0.0829585255473,-0.27539,0.0964323774106,219,-0.275382645798,-0.0135828708805
0.00171285328429,17.789,1.0,0.276111,3.2889050033,-31.6719029476,0.0328881273941,42.3652,0.276111669789,2.85153834953,0.27618,-30.5244080787,-24.4365042823,-39.9753587701,-20.2496550444,2.04067e-05,-34.5099020189,-40.675866975,-0.101761838914,-0.276023,0.0535100297337,220,-0.27601699459,-0.0188185097214
0.00187937661988,17.789,1.0,0.276477,3.17701732163,-31.1665467239,0.0317541289035,42.432,0.276501092603,3.46599980584,0.276424,-26.0041098298,-20.9192040844,-39.5050365784,-19.8079508688,2.82259e-05,-31.2726667208,-36.9043421035,-0.0969932172302,-0.276344,0.0886630869063,221,-0.276345137591,-0.0137583860955
0.00190526796517,17.789,1.0,0.276677,2.77743535481,-31.6213448249,0.0277944840231,42.5356,0.276701479805,2.31171275974,0.276484,-23.9546310407,-25.9722846766,-38.9870339252,-20.203072087,2.43673e-05,-29.5037765991,-32.4052867668,-0.0920931236079,-0.276524,0.0380785260889,222,-0.276528254912,-0.0182830279274
0.00173050791941,17.789,1.0,0.276994,3.27690584307,-31.5177299214,0.0327849659039,42.5983,0.27700021911,2.9576257974,0.276935,-25.2561048375,-22.8405942645,-38.6331213304,-20.1569337279,2.25043e-05,-30.4934209356,-36.7546045465,-0.0885020311384,-0.27685,0.0696148713263,223,-0.276844041168,-0.0172847918203
0.00178455217124,17.789,1.0,0.277335,3.44169428847,-31.9007696114,0.0344295373843,42.6558,0.277355539995,2.25316529265,0.277263,-25.3850595974,-21.3222876047,-40.4979799121,-20.4318994715,2.05008e-05,-29.7222451859,-33.6465817894,-0.107070345059,-0.277219,0.0848920401359,224,-0.2772279164,-0.0211097788405
0.00184789406374,17.789,1.0,0.277669,3.02587467706,-30.9297606609,0.0302689526384,42.7387,0.277688254128,4.02966716803,0.277433,-26.1607744372,-24.3591666075,-38.9142710669,-19.6378819813,2.44174e-05,-32.8481839394,-38.5478079354,-0.0912994958253,-0.277502,0.0542640308569,225,-0.277498041344,-0.0114117006554
0.00179400495875,17.789,1.0,0.277927,3.28404209587,-31.4864350805,0.032832079171,42.8185,0.277943414126,2.63421987451,0.277816,-27.583048716,-23.1973727108,-42.2353936651,-20.0782299097,2.30681e-05,-32.0105887796,-36.6561067213,-0.124538001169,-0.277781,0.0658937393767,226,-0.277782983,-0.016984306485
0.00171259776153,17.789,1.0,0.278177,3.15068322363,-30.7193578152,0.0315255734312,42.9449,0.278177925999,3.08459654921,0.278186,-25.3235029187,-24.186842272,-40.7415573632,-19.4587081893,1.75085e-05,-29.7840473725,-34.9244787678,-0.1095225401,-0.27803,0.056123875855,227,-0.278023115517,-0.00928133739793
0.00181013130722,17.789,1.0,0.278516,3.28374829847,-30.8703639068,0.0328570369004,42.9996,0.278536394715,2.86887553951,0.278443,-25.2427793513,-23.1082465394,-40.3542165084,-19.5857817038,2.53544e-05,-31.9955888515,-35.686830265,-0.105738290676,-0.278357,0.0668639268573,228,-0.278361542099,-0.0108095508556
0.0018054196715,17.789,1.0,0.278774,3.3450603411,-31.2825979664,0.0334420730853,43.1334,0.278784265752,2.63890032713,0.278615,-27.6761931567,-23.2254691367,-39.0036045723,-19.9049496619,2.01455e-05,-30.8948796501,-35.0944112928,-0.092086245455,-0.278646,0.065533969143,229,-0.278641609649,-0.0149266406509
0.00176656311412,17.789,1.0,0.27909,3.3018148772,-31.5107598911,0.0330189549198,43.4145,0.279104917395,3.863671444,0.27922,-23.0922250391,-23.9587150975,-41.0969994858,-20.1425510472,2.43042e-05,-31.7317874065,-39.220124255,-0.113075763137,-0.278959,0.0582176241582,230,-0.278961198609,-0.0171827580058
0.00179479455868,17.789,1.0,0.279538,3.67310033113,-31.1102706708,0.0367387500954,43.4648,0.279551873146,3.03633814737,0.27953,-24.6822643345,-20.6240555981,-41.0347673393,-19.8051422101,2.3762e-05,-30.4700848382,-34.0816388582,-0.112423199867,-0.279441,0.0917813695251,231,-0.279435453891,-0.0132100185693
0.00181332222839,17.789,1.0,0.279672,3.08002089515,-30.9387029894,0.0308095263918,43.5903,0.279683123572,4.04755545057,0.279782,-25.9911632081,-20.8219119563,-37.7984648448,-19.6149357999,1.99125e-05,-32.1014276497,-38.2700558929,-0.0798352439307,-0.279613,0.0898088866921,232,-0.279615479641,-0.0114554682515
0.00168358575104,17.789,1.0,0.279884,3.3450709225,-31.1859019961,0.033470672281,43.8024,0.279897025631,3.39017901415,0.279676,-27.3496111645,-24.2172801154,-40.9227034512,-19.8491369035,1.9933e-05,-32.8292922233,-38.9306639059,-0.11148954613,-0.279804,0.0555811917974,233,-0.279796897316,-0.0139708635104
0.00180115756948,17.789,1.0,0.279957,2.90451507266,-31.860839578,0.0290261122921,44.0226,0.279970015896,2.1788311652,0.279669,-26.2890676806,-25.7786890193,-38.3611470137,-20.425387098,2.15697e-05,-29.9673125641,-33.3684324481,-0.0856279957358,-0.279907,0.040163705105,234,-0.279912404384,-0.020713455404
0.00167862100734,17.789,1.0,0.280124,3.45384696281,-31.4206868612,0.0345462457649,44.1343,0.280136638196,4.03218190326,0.280124,-22.0828550594,-21.8691825576,-38.9708259642,-20.0411612102,1.92493e-05,-30.1218950113,-37.4466270591,-0.0918038918949,-0.280084,0.0794626451924,235,-0.280085788238,-0.0162793766898
0.00179178459272,17.789,1.0,0.280107,3.44597006581,-31.6411952066,0.0344534598844,44.2002,0.28012021828,3.02752784428,0.27966,-26.8349829055,-19.8443348859,-42.2285725036,-20.1945944864,2.10728e-05,-29.8148621952,-37.1839196328,-0.124400642601,-0.280042,0.0992707636898,236,-0.280036385891,-0.0185040260752
0.00171799266552,17.789,1.0,0.280367,3.2136142501,-31.8395266049,0.0321284613788,44.2656,0.28037770709,3.00824053919,0.280479,-28.7297552576,-24.4319694772,-39.5447440674,-20.3577698157,2.07031e-05,-32.1455427989,-37.8759471991,-0.0974314046912,-0.280329,0.0535359554756,237,-0.280333149376,-0.02049976668
0.00167001317966,17.789,1.0,0.280946,3.27934149564,-31.3506144033,0.0328023905277,44.4447,0.280942348306,4.00860052353,0.281449,-22.7756745591,-23.2894994435,-38.8909042476,-19.9929598978,1.8325e-05,-32.5923796092,-37.5452004052,-0.090898147435,-0.280934,0.0649662435269,238,-0.280923649309,-0.0156109063692
0.00173647292437,17.789,1.0,0.281628,3.41705252664,-31.3634616884,0.0341854212061,44.5735,0.281628052059,3.82592408906,0.281858,-26.6466092674,-23.4336257938,-39.770065942,-20.0123045957,2.02498e-05,-31.6655320582,-38.9658606164,-0.0998916525377,-0.281601,0.0634518750375,239,-0.281597294966,-0.0157445110094
0.00163792014331,17.789,1.0,0.281979,3.22858869258,-30.8082228728,0.0322917135434,44.6653,0.281980318388,2.64157083576,0.28208,-25.6700624167,-22.4733931969,-39.5272377938,-19.5717748146,1.65925e-05,-30.1009826545,-34.9038953799,-0.0974781805707,-0.281968,0.0733199231057,240,-0.281961666144,-0.0101812773594
0.0015195493788,17.789,1.0,0.282274,3.93934555767,-31.402462712,0.0394084484772,44.901,0.282270263015,1.94954811477,0.282288,-27.8566539406,-22.3419563979,-42.1948740691,-20.0511572436,1.54813e-05,-31.1902754535,-35.0291818573,-0.124185393231,-0.282263,0.0745180944903,241,-0.282257752791,-0.0161448294312
0.00155564245178,17.789,1.0,0.282444,3.38464014611,-31.3351812875,0.0338340889569,44.9572,0.282447565909,2.94414580534,0.282589,-25.1032255526,-22.4719308782,-38.7372931309,-19.9888330867,1.71606e-05,-31.3520398622,-34.7980466874,-0.089382045742,-0.282438,0.0731675683076,242,-0.282436741311,-0.015455503014
0.0017201385474,17.789,1.0,0.282782,3.24353727724,-31.1705979796,0.0324452730631,45.0197,0.282789483784,2.85589802441,0.282711,-25.6786386678,-21.9715081274,-38.4634395246,-19.8202162209,2.04525e-05,-30.9811030906,-36.1990261565,-0.0866261636099,-0.282773,0.0783300300336,243,-0.282778505606,-0.0137909145322
0.00146815552723,17.789,1.0,0.283081,3.62227356244,-30.9007692192,0.0362276407441,45.1406,0.28307153417,2.90645023584,0.283107,-21.8950750461,-23.0875389127,-39.9088086755,-19.6206568206,1.39868e-05,-29.3972321782,-33.1603412295,-0.101223069039,-0.283062,0.0669163828172,244,-0.283053891803,-0.0111106860843
0.00158998465061,17.789,1.0,0.283092,3.58212935721,-31.9622387797,0.0358261399581,45.2365,0.28309482523,4.15754330082,0.282936,-23.3066129862,-22.8537184646,-41.6431423159,-20.4844355032,1.48238e-05,-30.9471101806,-36.4177597893,-0.118530787002,-0.283081,0.0695307508944,245,-0.283078222829,-0.0217291158598
0.00163421388602,17.789,1.0,0.283164,3.37507840676,-31.2184982013,0.0337677949439,45.2929,0.283174508688,4.25306925971,0.283031,-23.0456556448,-22.350412826,-40.577374948,-19.8852366449,1.79315e-05,-30.3744580248,-38.9818462357,-0.107994259012,-0.283159,0.0746190876971,246,-0.283165523731,-0.0142814243275
0.00177004133041,17.789,1.0,0.283302,3.25019647283,-31.5166710451,0.0325046275974,45.5226,0.283310017843,4.26584584737,0.283126,-26.6452448473,-23.8624818682,-39.4562187673,-20.1088241299,2.0149e-05,-31.5765884249,-38.9419874949,-0.0965181314063,-0.283271,0.0593547175459,247,-0.28327727876,-0.0172932042629
0.00172949625119,17.789,1.0,0.283207,3.37993886134,-31.1842576766,0.0338261735348,45.5942,0.283208794797,2.68478823935,0.283038,-28.6461296823,-21.6270288135,-39.0748735349,-19.8648310691,1.6778e-05,-32.5589883312,-37.3057686228,-0.092772901913,-0.283183,0.0815928063806,248,-0.283183753586,-0.0139545213212
0.00177550245623,17.789,1.0,0.283311,3.1639137817,-31.3392992174,0.0316219282721,45.8714,0.283318863643,3.45329531893,0.283382,-25.9006890579,-21.8091443183,-38.5980376142,-20.0006454638,2.12288e-05,-30.4501909646,-36.191559594,-0.0881547067023,-0.283289,0.0798673372434,249,-0.28329390546,-0.0154927546731
0.00170791682893,17.789,1.0,0.283864,3.12889072568,-31.2701192222,0.031289235509,45.9963,0.28386466312,3.42294751557,0.284004,-25.1349195394,-24.7232124586,-41.5185999399,-19.9348449202,1.71466e-05,-31.0034998607,-35.6385381948,-0.117381892421,-0.283855,0.0506375374827,250,-0.283854148534,-0.0147963679776
0.0017458661643,17.789,1.0,0.283809,3.14744712366,-31.1612527037,0.0314737537345,46.0262,0.283815292284,1.68512638083,0.283848,-29.8206119999,-23.0769201312,-38.2337501538,-19.8292718954,2.00144e-05,-31.4575685179,-35.5667377063,-0.0844986344586,-0.283794,0.0672627304297,251,-0.283795991401,-0.013673242269
0.00166837666809,17.789,1.0,0.283989,3.43704048126,-31.1929844659,0.0343688058434,46.2019,0.283988436213,4.05483550837,0.284085,-22.6033404892,-23.2218525536,-39.695922938,-19.8555316535,1.45263e-05,-29.5671335395,-36.1694384639,-0.0990475347325,-0.28397,0.0657710196578,252,-0.283966208508,-0.0140359050694
0.00177778842555,17.789,1.0,0.284212,3.21139170405,-31.2660556056,0.0321171505788,46.4732,0.284232240022,2.56679674372,0.284478,-27.2563551177,-22.6409032391,-38.1660375419,-19.9446937276,2.13728e-05,-31.0684001096,-36.0439942704,-0.0840009382308,-0.284175,0.0715008326482,253,-0.284187099629,-0.0147748517851
0.00186370976249,17.789,1.0,0.284403,3.33298045442,-31.4790815033,0.0333284713355,46.5777,0.284430233699,4.18119879989,0.2843,-22.2487871397,-23.1655493892,-39.3584709338,-20.0747539613,2.25921e-05,-32.9186044877,-36.7888698407,-0.0953948160654,-0.284378,0.0664561511214,254,-0.284375953638,-0.0168917063916
0.0017218365203,17.789,1.0,0.284477,3.16469186755,-31.0427924455,0.0316652645634,46.8477,0.284485904119,3.45627760467,0.284602,-24.2652022503,-20.8870738568,-38.8260030276,-19.6927628447,1.7307e-05,-31.3500062748,-35.7628720055,-0.0904009016973,-0.284472,0.0890002744047,255,-0.28447345499,-0.0125422680397
0.00165783693952,17.789,1.0,0.285081,3.27619336969,-31.7447665778,0.032750206405,46.9937,0.285076249977,1.51654104617,0.28544,-30.6949236194,-22.5579648081,-38.3495270496,-20.3223396264,1.53277e-05,-32.7502278492,-35.4551418336,-0.0854888453279,-0.285081,0.0724775352654,256,-0.285074975241,-0.019548937069
