StdReturn,AverageEsReturn,Epoch,AverageReturn,PolicyRegParamNorm,AverageAbsY,AveragePolicySurr,AverageY,AverageQ,AverageAbsQ,MaxReturn,MinEsReturn,MaxEsReturn,AverageQLoss,MinReturn,StdEsReturn,QFunRegParamNorm,AverageAction,Iteration,AverageAbsQYDiff,AverageDiscountedReturn
164.214674996,234.433663547,248,260.017759479,59.6772,195.534726263,-198.7,195.470836907,195.437,195.57,785.671200471,99.1693712618,346.979844773,109.31,-120.162375762,82.6138236934,79.6471,0.942866,248,5.65982060745,88.9517264299
204.514235169,127.493907873,249,384.36697235,59.7749,195.374727262,-198.489,195.306069705,195.292,195.42,938.279362903,4.0436939859,403.389003034,104.636,96.1962629785,148.139966548,79.7634,0.937128,249,5.47023196612,68.1338444167
190.166762359,181.43869545,250,230.312536398,59.8856,195.192377251,-198.363,195.124332672,195.087,195.233,1003.55419716,3.62039573418,348.581112745,100.641,-30.503557069,134.525237061,79.922,0.938168,250,5.4623870161,90.9633256306
279.131488566,182.414633843,251,451.814411559,59.9673,195.649983135,-198.652,195.587926381,195.564,195.685,1285.22195652,53.0340267947,282.448402945,101.74,62.4916255631,74.8328481754,80.0532,0.938101,251,5.43733172839,101.54017124
346.248440803,121.450933472,252,352.495657615,60.0492,196.03964058,-199.11,195.973448667,195.957,196.087,1568.20737778,27.0729539227,280.494559377,103.044,18.2443757845,76.0105117741,80.1998,0.925993,252,5.51143130298,68.0717834178
125.539276064,225.640609529,253,263.290417207,60.1599,196.236039858,-199.358,196.147704038,196.122,196.29,580.541674421,36.6793679538,474.957796277,113.447,97.8296646884,164.081423972,80.3314,0.953402,253,5.57281342484,110.630387517
416.77527582,178.543256315,254,523.364971187,60.2846,195.899073104,-199.01,195.816263284,195.78,195.926,1506.88358077,4.50373623147,418.045876982,106.288,110.791239581,142.933067311,80.4869,0.953897,254,5.50013374179,102.426733281
202.050307524,123.422350209,255,339.494381251,60.3752,196.380557001,-199.439,196.310039111,196.293,196.42,1100.70985988,30.8731494991,341.554095452,107.399,99.5772464348,124.311753908,80.6046,0.950618,255,5.51790218412,110.066890258
168.448012283,93.904269976,256,217.666713318,60.4531,195.903629228,-199.051,195.808056616,195.78,195.966,639.917079311,-0.125616577755,324.681394021,109.976,-102.715255166,95.8101470862,80.7576,0.943827,256,5.59237727131,71.7674899195
196.076313966,145.022747122,257,346.891926212,60.5336,195.93003192,-199.141,195.831230459,195.795,195.964,981.754159793,44.6753652408,290.93043347,106.276,52.756086634,94.2958375072,80.8955,0.944402,257,5.54545301687,92.7784476375
200.485052228,43.9792666053,258,247.639220994,60.6506,196.898635365,-199.992,196.77587718,196.74,196.946,905.236056893,-27.7822624227,226.484319247,114.021,-13.9113433177,70.8381464298,80.9945,0.940654,258,5.61053553438,76.2614371187
307.760899674,221.105038711,259,709.967839182,60.7524,196.903391995,-200.074,196.78924138,196.768,196.953,1061.6640941,128.595722023,356.913046273,111.889,209.528382779,84.0809956757,81.1304,0.923446,259,5.54325631367,106.223234156
263.220005353,72.5725269096,260,315.367812923,60.8302,196.693435704,-199.883,196.585150675,196.559,196.737,946.980654969,8.76854950712,111.21976588,105.437,-37.6635278149,45.4511389697,81.244,0.939686,260,5.42711164877,83.6007275841
216.113582899,299.788231952,261,423.668570209,60.9303,197.518141508,-200.704,197.411636327,197.387,197.601,856.681546862,19.5355126147,730.657661404,100.629,109.425946385,262.951263912,81.3334,0.93621,261,5.46247567512,93.1808074007
159.758910871,90.319566378,262,260.79199912,61.0367,197.315337768,-200.528,197.197781735,197.181,197.376,1051.97458431,9.09560705614,241.492191776,102.565,85.8504014429,84.9887712432,81.4604,0.945314,262,5.49091678044,94.956242754
201.151556239,98.5925561095,263,222.933295634,61.1594,196.664965075,-199.804,196.527960026,196.495,196.702,1055.22907103,1.35096096579,205.066535494,108.238,15.9215164295,64.0950275835,81.6023,0.961138,263,5.45619149096,83.3942535873
166.503478842,237.426949163,264,225.873493622,61.2811,197.432181601,-200.332,197.301671661,197.271,197.469,753.298325099,25.9389971478,399.459306738,97.2675,32.0475094468,120.67806623,81.7509,0.94885,264,5.29584315058,84.4256039289
294.543767924,304.083083333,265,307.003231138,61.33,198.031730225,-201.183,197.903666751,197.874,198.07,1289.19311282,33.3278975595,775.850972277,116.327,-62.1864208284,298.746615816,81.9023,0.936501,265,5.6107460063,59.3408776645
290.676621286,180.603261515,266,331.385608193,61.439,198.280798867,-201.438,198.164115668,198.144,198.341,1186.00135711,-0.491497184744,408.414554159,106.967,-4.97900739678,161.110976196,82.0158,0.94654,266,5.41809368055,75.1150318819
116.424490364,164.00116532,267,148.15836443,61.5369,198.236242891,-201.432,198.105753345,198.084,198.288,705.501482989,-0.601309210629,330.797737272,103.676,70.9244458419,115.509150597,82.1689,0.950953,267,5.32816981554,73.2866445121
165.972495186,90.7879615999,268,240.513104604,61.6259,197.788417735,-200.942,197.657672666,197.639,197.862,865.04732413,1.80426744818,440.131199244,120.754,89.311233721,136.007941703,82.2675,0.939021,268,5.60721740754,99.309237703
271.675174453,160.585839341,269,275.913948721,61.7218,198.74397278,-201.949,198.610416704,198.573,198.785,1159.70527731,0.258297014947,573.869662706,111.101,-68.3261460646,178.975604695,82.4042,0.919634,269,5.4621543109,57.078291148
249.195990674,49.4919301937,270,319.546151476,61.8219,198.419660081,-201.57,198.295630681,198.27,198.474,1231.52587383,-1.08939590598,128.59739407,102.381,69.3595300012,47.887455554,82.5439,0.94746,270,5.42459447459,94.3470987653
298.925267424,244.276445872,271,551.102205467,61.9304,198.646769198,-201.767,198.54175469,198.518,198.689,1036.04404486,36.264213285,378.110634992,110.485,129.489942251,136.325771513,82.7207,0.937157,271,5.49874869505,85.3003325508
249.456884989,127.736436035,272,285.065071811,62.0146,197.943314047,-201.037,197.818960155,197.796,197.989,1334.42901954,-20.1977188118,491.825550148,112.981,26.904712192,167.653614335,82.859,0.947161,272,5.53058881679,67.9956465243
285.705977032,124.034697866,273,293.249806854,62.1339,198.318649224,-201.357,198.205092919,198.169,198.363,1283.60409775,2.24857662314,244.696696801,104.948,73.3528314703,78.9169044087,82.9929,0.946674,273,5.42904928527,87.5961588405
378.913678771,112.535629904,274,471.048065818,62.2189,198.640570028,-201.783,198.553377349,198.54,198.717,1435.46733395,1.95300846956,241.122650144,114.015,-38.2065694715,103.7882688,83.074,0.932635,274,5.55388719101,78.263466943
242.691481549,203.544951357,275,259.845816821,62.3006,198.38573144,-201.452,198.310634756,198.289,198.425,1020.96165102,-35.8985347832,461.58925193,95.6245,-61.889461586,192.976384157,83.2017,0.942493,275,5.31305375808,64.3285702966
272.741426082,180.559922223,276,307.607632255,62.3684,197.991213702,-201.141,197.908248522,197.878,198.042,1314.94906543,30.7559235216,379.480047785,111.81,40.7560964012,121.689380163,83.3418,0.944656,276,5.55700694965,102.409204238
136.727623146,71.883220242,277,245.926098393,62.4968,198.659573381,-201.684,198.554113793,198.527,198.702,698.644034372,-44.3838499246,216.610574313,99.8059,96.1520179574,80.1933639123,83.4338,0.952798,277,5.37970730258,99.2687959359
316.768323172,124.673912111,278,457.043387325,62.5745,198.801342228,-201.866,198.711120747,198.688,198.825,1031.79455965,6.30990458566,352.489086002,98.0608,-11.1324328622,111.420479189,83.5394,0.955933,278,5.39360198467,65.3075322601
316.923960643,99.3149915846,279,433.881395915,62.6692,199.050105894,-202.093,198.943607745,198.914,199.093,1401.35007244,-81.0334034457,446.619999076,113.592,83.0122954358,154.954545831,83.6901,0.943273,279,5.51738126008,100.654039047
292.508194094,100.763997929,280,497.264711636,62.7794,198.269572163,-201.539,198.172938966,198.15,198.323,1153.03679979,3.02429884748,231.080924204,108.172,122.494182475,81.3062384592,83.8364,0.930453,280,5.49058029321,110.536624874
195.968822138,500.33458314,281,268.814284994,62.8639,199.102846011,-202.16,199.004634382,198.975,199.126,1030.91591044,19.7148454757,1190.74266515,116.147,35.6827290188,500.556290992,83.9695,0.939918,281,5.52751693534,78.1690581755
257.405232268,232.210232036,282,348.43411146,62.9568,198.4035758,-201.497,198.320059066,198.294,198.471,1365.61672946,41.7753154193,481.163493414,101.299,-47.6637224591,184.090177622,84.0518,0.954064,282,5.27750738263,95.7557549913
203.331864727,214.96428207,283,256.601595632,63.0701,199.176972767,-202.168,199.096186834,199.077,199.25,916.42414033,32.6270358743,443.676340899,104.229,0.176992306576,142.167781569,84.1491,0.94765,283,5.3116830384,82.0237636923
236.0054712,331.745804286,284,280.984255818,63.1685,198.861757862,-201.886,198.763623821,198.737,198.921,1335.65899155,27.4932173647,794.684790761,108.86,63.6701415511,316.553100668,84.2631,0.962502,284,5.37828860915,97.9809486058
241.22916454,173.136711596,285,281.973290001,63.2541,198.678834107,-201.677,198.593627146,198.567,198.729,1090.83681483,28.7328996919,570.392714473,107.1,-48.2882660251,208.575183898,84.3988,0.917969,285,5.32082022727,75.1673505294
254.635663785,227.128677074,286,323.145882416,63.3219,198.383683852,-201.599,198.288864053,198.26,198.429,1257.67173826,5.58981589401,508.124135181,126.133,88.5982139563,182.297135921,84.5623,0.956888,286,5.59664066223,101.756069359
242.816582924,180.567572044,287,449.240114274,63.4111,198.798835785,-201.82,198.697005851,198.665,198.83,1156.62769954,3.41037049427,411.8151259,115.034,142.692797043,139.084706781,84.6995,0.949399,287,5.45744316099,103.14084139
194.446917867,245.630874907,288,259.807532903,63.5011,198.864712122,-201.986,198.760506171,198.742,198.931,910.151622873,74.9965344338,634.776936962,97.5727,-17.9782478537,228.649766495,84.7814,0.933705,288,5.19479929782,77.8072185706
267.911343769,97.6829206805,289,320.567912958,63.5639,198.921164084,-201.88,198.817839091,198.801,198.981,1085.30163425,-25.9538022644,245.605880585,98.0943,90.1200423223,83.1152868712,84.8887,0.948753,289,5.30574325292,100.640593751
153.412353328,264.030875488,290,201.651091731,63.6576,198.293732059,-201.198,198.167914925,198.146,198.349,1037.12575906,46.5862008348,447.06443421,113.389,70.8227527578,143.148532377,84.9965,0.960433,290,5.46223360196,89.8365746353
202.488621597,235.730168842,291,352.172780736,63.774,198.203908224,-201.247,198.104029077,198.083,198.259,1181.33246888,99.6329398096,358.458711365,108.448,147.630771096,92.0288537619,85.132,0.952924,291,5.29628208854,106.419274517
182.356297765,213.131316985,292,298.459461238,63.854,198.483015464,-201.29,198.360799812,198.343,198.524,920.887954306,21.5103691842,389.545247794,93.8904,-45.6444884224,125.10535058,85.2786,0.945616,292,5.11104207309,94.0618813758
174.573261065,179.190037993,293,280.371828983,63.9759,198.005415565,-200.964,197.863003055,197.844,198.059,916.955851265,42.1486292928,416.281224198,116.435,-0.857495996594,140.65339705,85.4212,0.942212,293,5.43781131189,82.7886247049
135.974788546,204.088870314,294,263.366381482,64.0375,198.196860034,-200.951,198.009636896,197.97,198.237,1009.29861537,0.486185080473,689.175404716,112.275,103.197175265,234.827655401,85.5137,0.952714,294,5.41736733047,102.088775413
129.992444168,62.8317947009,295,174.046481985,64.0796,197.809845541,-200.594,197.627677325,197.613,197.862,733.340627341,0.0195569703035,208.6165749,103.061,58.843685289,54.7190645785,85.6126,0.947164,295,5.28879789833,81.5183897319
193.406001125,226.301372688,296,358.86633261,64.2077,198.436640334,-201.147,198.279740276,198.245,198.46,1228.43382348,30.7900943932,509.503002406,104.244,142.966938372,173.178107396,85.7044,0.926014,296,5.32282468242,108.190170978
139.71507912,297.52073513,297,260.498670001,64.2511,198.207317082,-201.117,198.03908593,198.02,198.255,746.284509075,32.8192925175,487.043017085,111.565,87.2624584079,192.905378598,85.847,0.943102,297,5.32889658312,101.681744186
219.234035262,141.760703889,298,289.134341705,64.3772,198.321035923,-201.213,198.181263161,198.167,198.355,908.746044859,4.82525984976,376.447949799,107.056,94.2012751762,124.693365946,85.9444,0.951672,298,5.28496401133,89.6692220685
267.708261718,127.210557756,299,311.791124455,64.476,198.182632177,-201.159,198.040303806,198.008,198.213,1161.98879439,-13.3387460853,715.046348131,109.226,23.9897030518,263.308220975,86.0517,0.94761,299,5.33962805455,80.5944082583
125.075914323,258.269976072,300,119.805591313,64.5893,198.083613309,-200.962,197.945891083,197.923,198.141,535.928863277,130.21744779,353.183553593,109.839,23.9083800069,80.833933221,86.1496,0.926096,300,5.40179128486,48.3201641528
166.697399448,147.883549299,301,310.973412295,64.6497,197.792087214,-200.739,197.643206787,197.625,197.845,986.226923769,3.78062687395,205.936550953,108.403,131.277604005,66.9083601521,86.2491,0.943832,301,5.446290914,97.8846670077
150.049442664,178.9907745,302,293.522226185,64.7688,198.072199182,-200.923,197.915847609,197.89,198.131,664.654047478,23.6844082989,531.068634245,100.511,59.2518045353,183.137136746,86.3499,0.936763,302,5.28211105517,85.1287895664
191.328319077,148.842933899,303,278.026374341,64.8597,197.616163173,-200.536,197.447493298,197.429,197.659,1007.51821376,0.287728130376,522.119627972,108.747,67.9063489262,168.431520004,86.4444,0.928917,303,5.28363050808,94.1287000388
177.153868896,278.824115628,304,290.211316446,64.9318,197.985647579,-200.903,197.836534121,197.814,198.041,707.668783583,79.8513514259,562.696138326,104.717,62.0509390348,201.12577077,86.5564,0.939966,304,5.20900261573,86.8514135357
183.793717226,159.707208023,305,272.503675862,65.037,198.836422087,-201.638,198.661362401,198.629,198.875,941.450918655,30.6814841371,341.197410526,104.963,-2.27460730495,119.49886383,86.6364,0.900399,305,5.29853020205,86.6046761289
143.44346773,217.168167511,306,212.562660578,65.1278,198.096046613,-200.855,197.917372526,197.903,198.155,745.583512943,128.33129656,390.325849556,110.299,-102.185021308,122.454851102,86.7886,0.941145,306,5.24624174341,89.2151322097
283.968204748,200.249021847,307,234.906597637,65.1938,198.483215256,-201.326,198.334844838,198.313,198.533,773.99820453,4.47253913441,374.151734706,110.074,-132.749101105,136.540031438,86.9083,0.945373,307,5.26945852182,44.3710473389
253.979206288,64.3035281751,308,401.187699634,65.2919,198.295502788,-201.117,198.16221756,198.137,198.345,1082.96451388,-47.6305501546,255.505668857,110.75,75.8270859584,79.1012156433,87.0619,0.928966,308,5.37445253525,120.235609779
236.531886723,151.206074907,309,403.93064957,65.3764,198.871648019,-201.72,198.726509294,198.712,198.915,973.955501799,28.4918201034,422.42810556,111.29,160.634934521,115.4499324,87.2192,0.939838,309,5.26804096187,108.385453384
239.905675728,185.873939339,310,403.767455371,65.4378,198.204524729,-201.083,198.072500824,198.042,198.241,1417.06134098,9.21708126335,466.216544473,108.056,101.761275624,185.590104884,87.3385,0.936596,310,5.30944406893,120.269137756
319.427715213,329.174543243,311,330.57575975,65.5126,197.959556086,-200.878,197.841988663,197.825,198.029,1099.1276383,233.249733236,430.328725831,111.124,-117.656903915,83.5834429721,87.4553,0.936306,311,5.32024988734,63.1495462849
291.281367924,193.173354309,312,388.098136705,65.5786,197.791750509,-200.612,197.655724443,197.627,197.82,1213.92793271,0.208068894569,557.94603799,107.774,82.872995949,191.51656624,87.5201,0.940096,312,5.11412322952,106.041397974
266.039991194,208.740519105,313,365.48197132,65.6491,197.383036293,-200.231,197.271863151,197.261,197.442,853.569784272,45.8541472565,443.318208234,109.978,-165.809074449,173.158556517,87.6348,0.933282,313,5.29160999741,61.5076652921
176.10229623,194.218527092,314,275.181763205,65.7384,197.504070318,-200.331,197.385400604,197.375,197.554,789.657839382,5.4000939174,545.760795651,98.9533,-16.0632923664,198.559938909,87.7372,0.941709,314,5.1505451688,76.0861326107
237.12896327,207.173844059,315,382.840881979,65.7937,197.601671294,-200.369,197.494940592,197.467,197.654,975.962048168,4.1583043477,430.61047561,105.692,90.7448934818,147.936710261,87.8318,0.942551,315,5.23776945201,85.8580047343
296.068127715,313.473395544,316,365.551170573,65.8854,197.026732147,-199.919,196.888926713,196.869,197.074,1227.99277887,5.58510673719,574.062183214,114.434,-35.2799718277,205.696077893,87.9552,0.942732,316,5.32820968347,98.6713696222
208.869212301,288.155295612,317,401.661182708,65.9755,197.239075563,-199.963,197.120805719,197.094,197.284,1126.91900249,2.2850697817,536.222741447,93.5261,110.000598178,188.016169559,88.0843,0.934305,317,5.04485482096,133.288141641
247.206222696,266.071627119,318,368.441370728,66.0741,196.863384208,-199.594,196.753007188,196.736,196.913,1026.54911542,3.5021036723,462.13072905,108.556,60.1720951834,165.628718575,88.1646,0.948935,318,5.19678558314,96.1835795897
126.016656946,195.464960937,319,211.665912949,66.16,196.236393151,-199.097,196.104121488,196.082,196.277,621.479554513,35.5695278311,521.174586622,114.811,-2.70733017799,142.581467884,88.2452,0.959524,319,5.26072008923,77.4446652688
178.378306566,228.246815094,320,194.95619129,66.2597,197.493579942,-200.267,197.36915507,197.35,197.539,890.331154814,0.83223742616,994.865104627,98.0282,27.4745508302,336.887845298,88.3305,0.942284,320,5.06077740813,88.0322624173
161.70438058,169.093388391,321,247.641724511,66.3421,196.747974174,-199.42,196.637911684,196.616,196.784,892.503216255,27.5973502804,591.291219717,106.417,34.2665154234,216.188742924,88.4484,0.950641,321,5.21370540465,98.9971540816
216.632355288,145.070074904,322,335.555785362,66.4431,197.28472849,-200.039,197.168477411,197.138,197.328,901.165595036,0.997149411088,414.134839066,119.195,117.702212309,153.483315946,88.561,0.939552,322,5.40553504771,111.408740811
159.482065708,138.719666243,323,305.506811488,66.4855,197.422260683,-200.18,197.300248801,197.296,197.485,756.792671215,2.3810457496,502.722504346,99.3844,115.986176719,151.276975451,88.6542,0.95402,323,5.06641043891,124.92088227
157.061017409,209.785223252,324,319.19530827,66.536,197.112599665,-199.77,196.996786612,196.98,197.137,807.405207284,0.921625246801,459.363657344,95.5726,78.1988458797,135.72789462,88.7386,0.95127,324,5.13359213454,117.22171137
111.782739008,282.054194649,325,233.262182132,66.6177,197.035173316,-199.813,196.901937605,196.875,197.076,667.143688161,146.651823864,562.124881711,99.696,77.1440984995,146.607691395,88.8455,0.955656,325,5.09729485571,108.677424775
213.111303059,191.715670174,326,394.393741759,66.6949,196.423312543,-199.193,196.299359124,196.268,196.47,1383.38755038,52.0295635356,280.944160177,93.8128,164.908675629,93.3880905672,88.9562,0.937361,326,5.10548941284,123.818054923
202.780174854,210.167145776,327,267.406924694,66.7808,196.93333467,-199.675,196.802392139,196.786,196.981,930.792355199,120.50019786,363.074756436,91.919,31.8302054288,74.2386623062,89.0571,0.939703,327,5.06101658375,86.7440324403
281.354367314,113.909109625,328,428.527762019,66.8513,196.685097904,-199.44,196.562423071,196.54,196.76,1168.65565255,-1.88361071183,266.870694509,112.794,75.6865447314,93.5157787896,89.153,0.945379,328,5.33499600672,102.05289975
138.858354908,102.085759976,329,179.340323271,66.9683,196.298626418,-199.125,196.141077728,196.123,196.346,607.509192581,10.5679998682,230.135344075,101.235,-75.209968145,88.8406335447,89.2581,0.952897,329,5.12660197213,72.0766466371
195.250957436,102.137599565,330,304.845787622,67.0947,196.774533551,-199.431,196.640357817,196.615,196.824,1062.84275209,2.36471790247,476.599258813,101.295,-17.5136121594,133.383586467,89.3215,0.95376,330,5.1477976516,84.2219935427
240.198513451,212.433139196,331,321.816214582,67.1587,196.401905313,-198.997,196.254666383,196.238,196.437,1173.89500258,2.11206183805,523.764049196,108.517,8.71875927852,223.717420379,89.4419,0.95733,331,5.1376640567,90.1543832218
245.981473777,275.972178255,332,366.017905382,67.2432,196.555623169,-199.324,196.390927173,196.374,196.599,1020.36858901,108.750624699,378.771388735,102.957,-101.22590633,119.276938169,89.551,0.945849,332,5.1392736506,88.2831073586
151.140247131,151.532855117,333,265.555027639,67.3349,196.606705058,-199.302,196.429726135,196.422,196.655,653.614766535,-0.0330228180349,384.2838604,97.2923,64.8800563711,149.255582854,89.6163,0.945881,333,5.02502230744,100.481350128
178.00709671,197.313335656,334,258.776350572,67.4441,196.887800735,-199.463,196.722993744,196.693,196.92,1269.14038444,4.4438688799,434.546541686,107.74,95.4375911757,158.624595031,89.6974,0.950643,334,5.15411439952,108.061878006
201.456130659,190.560771549,335,307.950684925,67.5195,196.545063116,-199.245,196.376369797,196.365,196.596,1023.0299217,1.32649712265,509.937814449,96.6088,72.380841179,180.06517481,89.8107,0.945953,335,5.06522833546,99.2474823255
225.495549648,158.194063082,336,324.538751954,67.5982,196.093338675,-198.836,195.910623112,195.901,196.143,1259.82845101,2.31815340422,790.967099318,103.801,-72.9626946908,237.283713149,89.8673,0.95166,336,5.15070455424,90.9633122232
129.871353741,192.591856793,337,279.536884761,67.6682,196.440701914,-199.104,196.260363234,196.231,196.473,785.09100654,-0.630139323244,448.016027867,104.871,30.5239485413,186.656579056,89.9729,0.948771,337,5.06911659434,110.11029507
288.11547566,78.6460141779,338,327.258450076,67.758,197.027716172,-199.801,196.85745633,196.851,197.067,1810.96212614,-0.835096907718,343.85976915,109.547,7.88393182699,89.542819817,90.0304,0.943943,338,5.14635807377,114.973376637
177.843377865,137.856445079,339,203.459871213,67.8046,196.285132614,-199.005,196.110885916,196.084,196.344,847.844669281,0.486967841256,461.241403176,99.92,13.480099143,137.071659,90.124,0.955047,339,5.07590296358,90.6141748668
244.663906218,193.390340934,340,344.398570791,67.8586,196.510416172,-199.128,196.304120595,196.282,196.548,1136.60711948,1.88361205096,421.650635608,112.128,43.2738106314,152.477936064,90.1978,0.939107,340,5.24278187576,97.699531137
182.159816962,210.80429912,341,293.81691816,67.9535,195.748869471,-198.328,195.53175548,195.498,195.788,877.087182147,2.80020902021,556.809958127,104.914,-94.3601563829,184.766531201,90.3445,0.948605,341,5.1914355321,89.4137090407
151.251556525,163.207905086,342,161.142912813,68.035,195.597209867,-198.18,195.394128854,195.38,195.652,633.126291825,49.7003609346,298.800118322,106.684,-154.650837694,91.4767282728,90.4141,0.941129,342,5.08092933232,52.4532014554
114.248560395,235.937441756,343,223.558169265,68.1095,195.421531816,-197.933,195.202032329,195.198,195.481,765.672180169,2.04504149874,667.706741483,101.936,85.887336005,244.138790356,90.5017,0.947126,343,5.04613135726,94.4676772743
170.90151112,107.183584977,344,345.006612114,68.2071,195.768046079,-198.378,195.566488602,195.556,195.822,1094.18288286,4.26336074373,293.929499732,109.472,102.747169989,97.6469309979,90.6213,0.948494,344,5.18145948027,101.139832536
186.251991574,219.198595232,345,382.998299449,68.3084,195.385730753,-198.055,195.166004467,195.129,195.409,877.049189364,32.4066749474,505.097022256,109.768,27.1744791445,193.385352687,90.722,0.960635,345,5.06676187783,132.479384056
210.519739083,99.7346825208,346,265.437640157,68.404,195.390587322,-198.058,195.1688778,195.146,195.457,1006.93644957,-2.15369927454,332.113736017,107.175,-19.0260400253,102.465365835,90.8033,0.943046,346,5.1604561139,86.9947299697
196.326205139,123.605208801,347,299.031636844,68.5002,195.777855116,-198.325,195.594819892,195.585,195.824,1042.21441277,0.340647640431,431.709613073,108.544,1.45657214893,135.885962373,90.927,0.953782,347,5.12373453839,112.769149479
129.769631075,509.187865569,348,308.519576391,68.5983,195.555942564,-198.209,195.344838042,195.328,195.601,695.192389526,359.787401942,656.630648885,107.438,132.491916192,123.60974008,91.0067,0.958664,348,5.14205852952,135.64870359
178.245171396,141.040084073,349,278.480482799,68.6867,195.356179394,-197.916,195.144827642,195.127,195.411,1075.56069919,5.71316136415,340.202169423,107.395,79.8313688534,114.97586171,91.1223,0.951909,349,5.13355308903,98.7093534162
172.643668938,229.029103539,350,323.944245494,68.7622,194.99114029,-197.684,194.770057069,194.744,195.022,1121.27210523,32.849439677,425.34872299,102.449,127.159746132,172.316785601,91.2251,0.957932,350,5.12394367191,115.83031488
279.827278718,155.899137356,351,506.816558938,68.8196,195.388605981,-198.07,195.158480627,195.136,195.418,1215.90876969,3.33031429923,311.010220341,111.712,-8.33434130477,94.9767068992,91.2951,0.954393,351,5.19594586563,112.261929407
187.090591442,215.546651885,352,364.838602502,68.8889,195.436184433,-198.079,195.220465251,195.197,195.486,846.663740365,2.93249956309,727.53747026,102.734,94.3946408299,236.348785509,91.3906,0.956609,352,5.12516963321,111.479363304
280.341628458,164.847567546,353,386.272944161,68.9409,195.413898198,-198.065,195.20004259,195.185,195.472,1364.82324341,8.64438118356,394.370875586,105.192,43.0884692936,150.765858766,91.4232,0.943254,353,5.1696617989,96.7269056922
171.210723346,329.988622839,354,288.059520537,69.0118,195.53863257,-198.041,195.327105638,195.309,195.58,801.308345509,167.419117158,609.756568067,88.4485,58.9442055732,164.855786302,91.535,0.949745,354,4.9019249017,104.255699703
146.979457339,189.667760275,355,231.76382432,69.1581,195.183611511,-197.525,194.955022521,194.925,195.236,647.302054806,29.8100942596,401.703555244,100.685,24.7195424399,150.063758607,91.6196,0.940044,355,5.01825354659,82.4046088482
167.382008753,124.62769569,356,196.196874755,69.2236,195.148761167,-197.685,194.909544956,194.905,195.194,1000.89527685,-0.124307080596,758.214867814,99.7723,79.7239702805,202.053661733,91.7267,0.942499,356,5.0151147594,87.0295534806
290.52654454,127.451331025,357,378.797032975,69.335,195.30526488,-197.716,195.086999315,195.057,195.333,1222.47371098,3.86788600849,354.457589711,107.758,35.2622231134,102.304166691,91.8079,0.941932,357,5.08043305228,87.0189703851
247.920206583,118.68508267,358,483.001595692,69.4024,195.058894975,-197.573,194.853403265,194.834,195.138,1099.04269367,4.27540568689,508.304853907,101.587,169.301438895,140.705333598,91.9093,0.947464,358,5.03562556004,99.4593747448
187.161790651,111.218884404,359,245.533236305,69.4668,195.46947396,-198.059,195.274315449,195.266,195.545,914.52324762,1.21312326216,371.204795409,103.502,-76.0786969724,108.938453452,91.9968,0.948217,359,5.07810456364,79.0893052886
350.319535688,192.090719334,360,474.841850871,69.5817,195.460033007,-197.945,195.241185511,195.23,195.52,1126.24877916,15.546629826,367.017983939,100.416,99.611226472,125.972287429,92.0584,0.949309,360,4.97162352171,112.876559551
262.268348969,91.4952696669,361,498.060523974,69.6566,195.27844788,-197.804,195.046302,195.014,195.314,1305.57437539,3.01932264422,206.594479733,99.933,170.212426027,72.7874572656,92.139,0.946907,361,5.03667154035,134.304462172
291.660232332,376.274633043,362,489.9583879,69.722,194.156505289,-196.682,193.941205316,193.93,194.218,1312.01797543,126.34160963,682.784127883,98.1175,152.753035424,230.662440042,92.1909,0.935904,362,4.94868644616,115.918542548
296.595420162,248.362844324,363,492.282261631,69.8252,194.536240941,-197.164,194.32933107,194.311,194.59,1176.25925591,-2.23032203671,625.117206528,105.613,140.376826822,215.944867369,92.3144,0.941035,363,5.06127344021,113.934284336
257.3690984,191.630645523,364,402.109170772,69.9264,194.27929669,-196.918,194.112743963,194.09,194.336,1107.06033323,-0.742194209432,1102.73136184,110.696,113.742878168,352.798271184,92.4276,0.937612,364,5.12841135679,107.132759721
113.363761472,91.3284966933,365,258.673366355,69.9742,194.590722374,-197.163,194.445567966,194.431,194.629,880.528387484,-0.138983434466,254.435940352,111.312,97.9406359227,91.7197552577,92.5315,0.959933,365,5.12025524757,109.229836139
123.131185439,195.15827216,366,305.22075629,70.0123,194.033622393,-196.504,193.899086946,193.887,194.095,639.304905529,0.036627145663,624.908580339,98.8339,93.5012086884,223.480264791,92.6115,0.961092,366,4.97594278715,117.736922493
227.632468585,157.593337516,367,261.500629388,70.0658,193.865085096,-196.424,193.734646652,193.715,193.905,1582.16164997,-16.7019379436,342.302335492,102.763,83.310285398,133.475460894,92.6698,0.9396,367,5.05082654653,96.4890504528
179.083434032,155.492631744,368,264.986844363,70.1509,193.784013987,-196.409,193.640670231,193.633,193.827,816.82544409,-20.7941331253,745.391159338,92.4504,71.7509834362,267.176490306,92.7767,0.939216,368,4.95400635359,87.8469987998
159.775697149,233.296433937,369,293.574002336,70.1886,194.28433792,-197.06,194.146917463,194.109,194.303,1110.19202722,0.738339593911,741.881227827,103.32,129.267652755,273.024414643,92.8895,0.950617,369,5.11120894112,108.037799682
155.535977968,108.029566801,370,264.238418718,70.2685,194.651350718,-197.24,194.554353454,194.544,194.696,814.649059315,1.89948142621,381.873329052,105.179,66.5145524777,119.152729873,92.956,0.946596,370,4.99783987731,92.4203539974
