AverageY,AverageAbsQ,AverageAbsY,AverageReturn,AverageAbsQYDiff,Epoch,QFunRegParamNorm,AverageQ,AveragePolicySurr,AverageQLoss,AverageEsReturn,AverageDiscountedReturn,MinForwardProgress,MaxReturn,PolicyRegParamNorm,StdForwardProgress,MinEsReturn,MinReturn,StdReturn,StdEsReturn,AverageForwardProgress,MaxEsReturn,AverageAction,MaxForwardProgress
4.05955393087,4.11335,4.12626410907,218.676216888,0.206300879721,381,115.822,4.06464,-4.21116,0.172121,238.279775447,55.1767537974,-1.18431212098,577.315138006,28.5638,0.719385714374,59.8357655632,-246.495117086,144.509240126,143.97423346,1.14282818059,390.070001859,0.918773,2.93673106287
4.09235944639,4.14131,4.15608265711,206.970704776,0.196186420553,382,115.996,4.09692,-4.23839,0.148502,-9.51548805383,51.4355746033,-0.246819667875,372.428010071,28.5775,0.583430143725,-336.729631746,-56.2098189978,117.467415612,242.410059112,1.08399765926,242.647403838,0.913157,1.89268712688
4.07957043887,4.13276,4.14442021774,247.367715022,0.197590727237,383,116.183,4.08486,-4.22555,0.152665,179.198007582,67.4648209842,-0.787137142182,530.102866318,28.6356,0.575468716434,152.218021058,-179.655604292,117.005990639,40.6940435917,1.27796273053,249.539870482,0.905708,2.71977339869
4.05944502608,4.10315,4.12166815728,246.493601072,0.203859106693,384,116.242,4.06558,-4.22014,0.159842,134.229501991,66.6950784045,-0.348436213676,576.900126496,28.6344,0.697451132426,5.76826266946,-87.2773765434,139.347394942,75.0440887785,1.27173418734,213.480411346,0.922175,2.95382986196
4.08540501405,4.13115,4.14327189824,220.193027988,0.194930371289,385,116.394,4.09156,-4.23391,0.229875,161.754372036,65.497604062,-1.02658896473,459.575580181,28.6474,0.727579180064,93.6655648154,-221.372917025,145.801199538,66.0340615666,1.14615660656,252.680755814,0.924151,2.35573516254
4.06362613859,4.10889,4.12151874119,239.387671844,0.199224596672,386,116.479,4.06882,-4.20787,0.156165,253.411445744,66.1220719287,0.170214719765,463.1912606,28.6771,0.546976846311,146.791289388,31.3377573221,107.992321563,137.816459038,1.23371091262,448.016149675,0.924058,2.39166735455
4.05788410067,4.10023,4.11510400989,295.48013404,0.197796449531,387,116.51,4.06236,-4.20212,0.150778,270.482016799,75.4625092614,0.574998341979,471.116398643,28.6951,0.485180932761,222.156002807,99.9731436312,96.5202261573,47.2526357076,1.50956598651,322.628704699,0.925106,2.40088237286
4.02445028975,4.06997,4.08288671887,-46.871082819,0.196485533716,388,116.6,4.02871,-4.15407,0.140708,21.7514849913,17.0747769911,-1.7424788382,58.7694956813,28.7164,0.574142439587,-167.55214991,-366.106838208,115.63138789,250.43500699,-0.171568776852,375.63223495,0.898609,0.3663127684
4.04507157329,4.0976,4.10772123381,-35.0654382737,0.217995518501,389,116.835,4.04778,-4.20463,0.170009,-146.972038279,12.3046684861,-1.56902800701,69.0194653117,28.748,0.529635965191,-266.020138697,-325.997826943,105.853028955,110.489382483,-0.114958846524,29.0765823195,0.891559,0.352189516106
4.02448050086,4.07137,4.08687602529,6.50150857548,0.200308287874,390,116.93,4.0295,-4.19504,0.154844,36.9484082597,30.9054347433,-0.503696582561,47.9185827903,28.7679,0.191525477522,9.89195140395,-114.581198564,38.2929991106,19.361351837,0.103138532183,54.1172443622,0.889337,0.284528423595
4.06684574638,4.11333,4.12747709394,45.7778531386,0.206814412722,391,116.95,4.07177,-4.24029,0.148733,42.7292308277,36.3932648095,0.158101254904,73.6876944449,28.8039,0.0871720361776,-1.57831491605,16.6285773459,17.4093674345,34.0721759923,0.297347487963,81.2842477957,0.883927,0.442065387701
4.07625377671,4.12263,4.13729011006,33.7094580339,0.203955388939,392,117.032,4.0812,-4.25539,0.156144,11.9420075219,35.906640782,-0.0245074924961,54.1717098981,28.8267,0.0973569266476,-12.3530241573,-19.8779267362,19.415692518,24.2950316792,0.235600681117,36.237039201,0.881918,0.338480304313
4.07478516686,4.12362,4.13556185514,39.9631973375,0.200635660223,393,117.179,4.07956,-4.24573,0.147288,58.6632345249,35.6352890375,0.0399892773036,72.3472148398,28.8656,0.13837883086,31.2341486148,-4.82036408844,26.8081785109,23.7180660036,0.266715091365,84.8223222196,0.878813,0.434515670322
4.12053077946,4.16672,4.18043432963,70.5339312131,0.204931525876,394,117.305,4.12537,-4.29314,0.149437,55.5986150696,38.4166032926,0.102655081961,109.688486654,28.8889,0.142270880672,31.8027852034,19.6204998161,24.5989935778,23.7958298662,0.394926249081,79.3944449358,0.861964,0.616104240725
4.14006806095,4.17149,4.19192885961,221.230070697,0.223742432985,395,117.336,4.14612,-4.3244,0.180626,151.056553466,66.8133416765,0.0714153947277,366.712982464,28.9064,0.253641853893,21.5568667546,13.3121609544,50.156737072,113.077685437,1.12461697639,282.405688468,0.897806,1.86783673692
4.13665412052,4.17485,4.18859528498,202.357827097,0.206238758593,396,117.465,4.14162,-4.31677,0.168066,195.954442159,66.0149772777,0.0128969612083,246.002514151,28.9228,0.217835211191,30.7355796266,2.60510647913,43.1770503216,74.6069029452,1.02817655217,240.972085908,0.909981,1.24604307588
4.16687863143,4.20509,4.21822237658,170.742916527,0.208841677885,397,117.643,4.17155,-4.33874,0.159464,178.806510955,56.7146619987,-0.00167193568349,208.344341526,28.957,0.225607570959,34.0959404939,-0.433438900342,44.6330169056,65.5693772836,0.871669650605,226.976733757,0.914769,1.05731112719
4.19677852043,4.23596,4.2485781319,204.409583406,0.207570170027,398,117.714,4.20129,-4.37262,0.161187,164.441570136,62.3294894258,-0.0248661621772,282.365759884,28.9661,0.257162164447,38.2030433054,-5.70466199176,51.1454085054,88.2366895412,1.0488862963,269.508856046,0.928583,1.43748439181
4.21301621207,4.25257,4.26492749008,226.374448732,0.207140263394,399,117.86,4.21741,-4.38159,0.156188,127.898828544,65.9285499657,-0.00836900531993,430.766062885,28.9852,0.454218067097,4.05771486736,-2.89681158192,89.380466921,107.338245104,1.15814925506,265.844264306,0.925173,2.19303386676
4.20431636219,4.24862,4.26014627343,226.402788022,0.211508947862,400,117.854,4.20955,-4.36034,0.156328,150.854064501,67.6079698534,-0.0372094274937,382.106720575,29.0073,0.375576207809,-0.629299061915,-11.3291940244,74.1297597417,207.333580396,1.15770919899,444.013347369,0.925033,1.951948617
4.19937042652,4.23572,4.2524594103,221.817388346,0.213168877577,401,117.852,4.20494,-4.36953,0.168034,259.599529198,68.3826017031,0.801213389331,299.611389814,29.0218,0.131128812374,37.5655156018,155.421618048,25.9955504306,132.98978649,1.13022602382,446.128613881,0.913465,1.52026577895
4.23572029711,4.27548,4.28777955413,236.747356024,0.205332685512,402,117.963,4.24057,-4.40771,0.15345,213.291077584,71.1728446856,0.235617500495,478.385248763,29.0357,0.338615917607,42.7979202567,44.7775438451,66.425143744,106.918427386,1.20732785145,338.109129541,0.920142,2.43824670055
4.25006965063,4.28463,4.29992774924,83.8888367632,0.208997671363,403,118.096,4.25593,-4.43208,0.159513,169.775657451,34.4670682291,-2.45034265041,341.279768846,29.0477,1.07060902951,27.5520388112,-503.105829059,215.631517575,104.694174931,0.467654043564,276.533464057,0.88011,1.73213198587
4.26962505606,4.30802,4.31919293064,358.895987967,0.198551162631,404,118.292,4.27464,-4.44564,0.14803,193.697470838,77.2060963549,1.02401412728,556.444471881,29.0718,0.409284305423,81.7867917169,200.509842971,80.9670864718,112.402805443,1.82701510663,381.109131761,0.932558,2.85937829595
4.2929323268,4.33297,4.34523878202,331.404097503,0.205496293408,405,118.299,4.29776,-4.46034,0.153148,14.8583841977,79.6034335841,0.800651101202,545.274194196,29.0962,0.471679463116,-65.0934247393,158.046767543,93.4899006208,120.966003777,1.68984279619,264.499716802,0.935891,2.76613235634
4.27627404693,4.31349,4.32725390626,241.728646302,0.215018843913,406,118.471,4.28056,-4.44348,0.166617,53.3023639824,56.7110002348,-1.32493579527,459.945852102,29.108,0.770837420604,-228.840488004,-272.164937178,153.109673324,226.478388366,1.24281366966,403.26306401,0.923829,2.34010497839
4.29061559941,4.32939,4.34160146311,325.55694413,0.202038454263,407,118.633,4.29509,-4.46373,0.145234,190.961694702,73.0789063201,0.545907980967,483.487038695,29.1267,0.443839881659,-274.988705305,106.203050487,86.8454747989,273.697171247,1.65891515945,421.469130498,0.937418,2.47854204624
4.30505540486,4.33803,4.35343572621,214.40693571,0.22356038294,408,118.688,4.31022,-4.47544,0.17453,207.950913541,55.8908032585,0.168748069006,531.029693418,29.1496,0.771918038156,1.29230939557,31.3022834294,151.711201809,116.537994865,1.09928152752,325.293235125,0.935861,2.70419613972
4.3225367382,4.35892,4.37126133948,215.085576864,0.20062941709,409,118.858,4.32707,-4.47955,0.149853,110.054566829,60.0903028818,-2.95533986479,486.997715687,29.173,0.947846656623,40.7633880832,-607.977260155,189.440597533,95.8006513813,1.10255325577,305.904398192,0.931981,2.50091992073
4.33053405612,4.35901,4.37655012604,162.721990947,0.214482310374,410,119.037,4.33594,-4.49296,0.170308,188.134467591,51.9574022109,-0.978176994939,306.328381576,29.1996,0.642135899243,33.7301618803,-206.629538552,129.220053446,107.154735215,0.837742341519,332.110457243,0.916955,1.55749234895
4.34332193626,4.37033,4.38670561463,214.222924774,0.208369451593,411,119.164,4.34803,-4.50237,0.153041,121.532508715,61.5761464609,-0.806380241126,304.180923876,29.2335,0.512575577889,-197.209004337,-167.665504537,101.747656948,160.838910087,1.09415502305,240.501935121,0.925675,1.54526440777
4.39135593835,4.42101,4.43409160745,174.512524524,0.207840049469,412,119.358,4.39583,-4.55457,0.167926,228.96491254,56.6322324083,0.0277015229756,251.107905022,29.2629,0.213637218922,188.402214483,0.498815413884,43.0561501764,34.8749062444,0.894405527885,270.535967529,0.919508,1.27942394014
4.36268513696,4.38797,4.40333678435,118.352154515,0.215026776626,413,119.537,4.36773,-4.53625,0.170913,180.281339988,38.9763868091,-1.2630066018,309.69438144,29.2963,0.586677773966,103.181898512,-260.163055079,118.285042994,36.3116679872,0.615724399709,209.57460065,0.906614,1.57893439427
4.39497396356,4.41924,4.43426605485,142.168318843,0.20575305147,414,119.693,4.39933,-4.55988,0.157387,148.093912927,48.6928228143,-1.40710791485,372.26110717,29.3249,0.526666483377,26.8000874697,-290.875106124,106.219917691,57.9133903851,0.732090315188,201.14416287,0.913302,1.88493186207
4.36584072282,4.39542,4.40723543638,99.900331602,0.197886957574,415,119.798,4.37006,-4.52242,0.147689,114.760888507,34.6417312905,-1.49720273138,211.901085961,29.353,0.513975287584,1.74375990425,-311.766846368,103.994439029,67.5316469374,0.522917944912,199.968274881,0.912408,1.0795540465
4.3973015622,4.41864,4.43664218702,115.671157826,0.208151208465,416,119.956,4.40154,-4.56004,0.16122,-40.8615936035,40.0903904491,-1.5374769687,252.749109312,29.3805,0.578661455584,-309.790555423,-315.590865383,116.709190959,162.255901199,0.601225029734,109.785222439,0.915445,1.28704784938
4.41231496054,4.4395,4.45176330867,129.015891998,0.196360288942,417,120.01,4.41619,-4.57627,0.141548,40.8371253547,43.2208733905,-1.26422036352,357.996513324,29.4173,0.540208084199,-211.213078981,-261.41350485,108.538324605,141.217937876,0.665643610579,196.589318339,0.918504,1.81188220558
4.38959068589,4.41838,4.43163615544,107.284280297,0.19973418293,418,120.148,4.39343,-4.55351,0.148016,118.620160382,37.4730969069,-1.6208251592,209.971790347,29.4397,0.516436998794,72.9227273744,-335.292518061,104.8608792,30.8394354191,0.559204456082,150.553451979,0.921511,1.0776414189
4.44432880474,4.47365,4.48634052209,129.902426506,0.212141628234,419,120.234,4.44828,-4.62501,0.160561,43.0158342569,41.710826703,-0.876086560136,439.128623731,29.4724,0.352549582363,-501.179547234,-181.991849746,70.6080166594,273.787684459,0.669895959824,230.181034745,0.920764,2.22940685717
4.41978330154,4.44905,4.46354003249,29.1660166257,0.209081853744,420,120.387,4.42384,-4.58884,0.160165,93.4661048788,11.0843011775,-2.55597503013,431.461572597,29.5043,0.828457705426,46.2803301179,-524.3645009,167.874632275,36.4126023499,0.177082409259,139.080623848,0.906099,2.18348300353
4.4459724607,4.47825,4.49060683698,67.256000094,0.202666968963,421,120.478,4.44991,-4.617,0.148945,-45.4820086896,28.1073040815,-1.34278901857,216.94134124,29.5246,0.616831349985,-318.750030114,-279.456486422,125.401797676,149.863647884,0.362011817481,117.853970115,0.915457,1.09914961325
4.49706741,4.5233,4.53893429361,73.4303742695,0.212520905998,422,120.512,4.50167,-4.67356,0.158279,43.7808625558,24.0727624495,-1.01725251983,147.020469858,29.5482,0.386246124549,-66.5414596983,-218.477794718,79.5825912945,69.3927072035,0.392918119619,107.890584203,0.912716,0.756836491628
4.47041877273,4.49496,4.51131345341,44.5426875203,0.204211808245,423,120.637,4.47455,-4.63994,0.151689,64.7604240927,17.1051004375,-0.996707049735,354.507072946,29.5689,0.609539047064,-65.1499144786,-210.030560456,124.00768365,79.3361422749,0.250760767289,133.400806206,0.910009,1.80404239909
4.49291988292,4.50958,4.52964968608,71.300842095,0.214212150545,424,120.71,4.49666,-4.66138,0.179942,97.1000436392,24.2645142971,-0.947512602339,231.999898754,29.5867,0.446493757774,67.9689338179,-199.756124663,90.8949163686,18.8307178331,0.380529383074,126.135766452,0.905064,1.17901950787
4.48204948947,4.50727,4.51994612308,101.83857814,0.205884530198,425,120.817,4.48535,-4.65195,0.155166,36.8846690753,33.987250546,-1.11387942742,308.320256915,29.6145,0.493059557526,-44.89385482,-231.282792202,99.1904687146,66.8695718536,0.529824460147,131.057186473,0.913804,1.57137962404
4.51553289726,4.541,4.55372207356,55.2655883601,0.20349810116,426,120.848,4.51859,-4.6851,0.156517,74.6672221375,19.0265717878,-0.979534415057,206.395200205,29.6491,0.42456784808,-50.5376199103,-206.46114853,86.4862870078,64.0417072146,0.305691921746,147.18584007,0.90618,1.09389256301
4.48660589399,4.5115,4.52605243358,13.0556498937,0.206978646489,427,121.035,4.48991,-4.64641,0.16468,31.9152620767,12.6496529006,-1.86167490885,262.729240118,29.6675,0.681112824475,-43.5489026987,-385.8556898,138.404102795,49.7941480131,0.103395349672,87.887277929,0.89495,1.35087331118
4.48603894976,4.51654,4.52708387377,19.0192760746,0.213510001376,428,121.037,4.48939,-4.63247,0.171692,119.383062047,10.1615950274,-1.57568607458,258.058288796,29.6977,1.08053382005,45.3535013327,-330.09288486,218.427074095,48.3979031562,0.134759590237,180.473821514,0.911592,1.32213552629
4.46907099872,4.50114,4.51228901762,191.897131765,0.210951115014,429,121.12,4.47339,-4.63619,0.167791,135.613115208,55.9383904285,-1.58273043133,364.658975896,29.7325,0.674370662214,68.9452869983,-330.498611021,136.16328527,51.9826467159,0.991681081019,195.776935216,0.922583,1.86155831185
4.45033086348,4.4835,4.49538387342,154.530958579,0.206218386455,430,121.314,4.45438,-4.61585,0.155626,-25.1915095255,44.2670318951,-1.65862167533,391.299188988,29.7659,0.798774133083,-220.253803288,-343.613533616,160.652655909,153.782873073,0.808496436846,155.626996781,0.918025,1.99854178729
4.49273156174,4.52552,4.53820449088,-28.3095110811,0.204843399346,431,121.406,4.4968,-4.65364,0.154134,49.7989079529,1.2115979078,-1.96505130157,376.137167959,29.8074,1.21319028796,-193.060569688,-406.768950013,242.429523876,243.655207212,-0.0859405463107,345.874906039,0.922512,1.94155548558
4.46759964151,4.49715,4.51182979593,104.053918781,0.20443064119,432,121.492,4.47212,-4.62801,0.147101,-123.661104594,28.503703336,-1.85406759163,378.155897181,29.8285,0.937349528065,-270.746079135,-383.914916256,187.889065118,122.620363398,0.560835871857,44.4140665596,0.923978,1.94132581404
4.46203851615,4.49301,4.50632532162,45.6652393426,0.210900243837,433,121.49,4.46596,-4.62871,0.166778,210.480344413,9.46340330134,-1.3868552338,266.916711237,29.8548,0.879506781788,132.384832251,-296.386798985,176.933526008,77.4536495281,0.289239203858,316.044414079,0.910843,1.42066209758
4.46080352866,4.4904,4.50477466192,172.826140586,0.213415208691,434,121.631,4.46524,-4.61936,0.165226,127.428293549,51.7110261622,-1.0145217634,347.327949113,29.8764,0.478866893835,48.2630886457,-210.828823179,96.2060982106,52.4522483268,0.90379616052,182.006991111,0.911925,1.76963748987
4.46583277497,4.49137,4.50761954818,34.9529913815,0.20878031173,435,121.595,4.46978,-4.62576,0.160559,176.937977776,-10.5651951028,-1.73869429097,419.2009203,29.8981,1.40659621785,62.2306040034,-360.883476744,279.435128967,84.5949405353,0.231488144558,263.721577131,0.92402,2.1684483714
4.4413791866,4.46965,4.48314014315,59.2121245609,0.203912184498,436,121.741,4.44531,-4.59679,0.155252,106.079066839,22.2621488638,-1.59497107106,395.034652889,29.9228,0.916711894966,-146.816422268,-331.479189149,184.649848317,162.162742719,0.342051310915,299.928790359,0.906155,2.02687572994
4.4595919052,4.48699,4.50136184751,202.713488787,0.214828194704,437,121.766,4.46354,-4.61743,0.168524,165.380148829,44.574825632,-1.10452316138,381.614555195,29.9574,0.650958224928,-7.24916360857,-228.966190659,128.969443027,108.687197949,1.05557937214,293.530939634,0.910885,1.96181466581
4.43920025755,4.4675,4.48110054649,297.179997466,0.20327757142,438,121.874,4.44292,-4.58853,0.154663,178.226243551,56.0942322244,-1.29809657281,459.049900166,29.9847,0.79422847105,129.836514014,-269.036419487,158.712084115,35.1908876183,1.53858680557,212.492027521,0.920187,2.34166429837
4.4448642461,4.46972,4.48569934671,278.570519099,0.209395143601,439,122.185,4.44864,-4.60597,0.154822,-8.98322560273,62.4641343961,0.194413907566,437.339373907,30.022,0.47626314535,-298.230075179,34.0512770399,95.3947431793,207.824347269,1.4561237605,180.791433768,0.922306,2.24445544164
4.45332185736,4.48214,4.4947031883,243.87172499,0.207767007678,440,122.225,4.45717,-4.6091,0.15817,121.71059107,65.2890991375,0.245527655977,372.692579832,30.0509,0.423079365086,-179.497645635,38.2215909171,84.1916269392,200.018718112,1.2571042755,344.570081677,0.922076,1.94389759203
4.43347917507,4.46355,4.4761415015,88.5323728971,0.207786832505,441,122.339,4.437,-4.58354,0.153262,116.940548022,27.9079079621,-2.0001793245,394.004208241,30.0823,1.11277395006,40.4677480518,-414.934932758,224.672917107,77.9790754256,0.484514656736,241.535122887,0.916649,2.03570332831
4.42639438483,4.45633,4.46916524856,162.556725748,0.212065474351,442,122.535,4.43037,-4.57508,0.163106,112.951150231,36.4231348003,-1.22298320607,334.536853907,30.1245,0.634517811358,-1.8417120441,-257.736120244,128.119786578,75.7805820737,0.863711442854,193.517189378,0.899297,1.70446577635
4.40105544738,4.43139,4.44433031912,265.338876109,0.212770324065,443,122.662,4.40484,-4.55412,0.169196,239.009968843,55.0843386306,-0.896566405505,440.461574861,30.1549,0.767846345457,51.9080753424,-192.545400591,155.005185085,130.479980377,1.36790884866,375.533377797,0.911146,2.23557310638
4.40712317038,4.43792,4.45046528369,348.561065247,0.206768018315,444,122.739,4.4116,-4.56138,0.149069,287.598706603,55.0559771801,1.08185763796,621.963396813,30.1738,0.480374667487,48.3837891778,199.710449222,96.710403643,196.331053914,1.80963405112,529.275782983,0.917672,3.17067014036
4.3911817593,4.42371,4.43598440871,396.942514257,0.210844859847,445,122.899,4.39517,-4.53876,0.166593,318.963730593,53.1761809363,0.172703209528,724.3049471,30.2122,0.929276347476,68.5127201217,31.7876295377,184.113970652,179.563094886,2.03733413443,480.52208712,0.923673,3.68255137636
4.41330956253,4.44518,4.4580234173,415.852059864,0.213506726169,446,123.036,4.41675,-4.56328,0.160822,115.16360752,49.9432316567,1.11371635668,677.87214765,30.2463,0.639870889375,-151.240662948,208.065229603,128.462978719,243.161744089,2.14316347803,436.682030393,0.917286,3.46261135096
4.37660497259,4.40583,4.41966137637,256.618241861,0.210666131033,447,123.188,4.38041,-4.52042,0.155865,50.2005107573,43.6332363051,-1.01670302006,503.388395523,30.2822,1.09260578825,-171.269427101,-214.359387542,220.102578624,130.065781796,1.3346171706,151.394751081,0.902862,2.56173320465
4.34942912225,4.37864,4.39238078665,259.333478244,0.20955236179,448,123.273,4.35305,-4.49685,0.151364,334.477134736,48.6645229506,-1.0767133764,561.69046998,30.3105,1.05535268452,248.575388424,-226.776953403,211.490692768,118.447304645,1.34454846246,501.968416804,0.904574,2.86045440569
4.39681356878,4.42444,4.43814696739,67.0520753829,0.212980398688,449,123.404,4.40061,-4.55272,0.162941,-60.5124535328,33.166744963,-1.11702116767,365.51473872,30.3307,0.578615133164,-409.794516381,-240.516999055,117.426564448,247.663567155,0.369643429618,136.65398962,0.906415,1.88608245188
4.37444078167,4.40265,4.41670448018,135.112561312,0.210015758598,450,123.487,4.37853,-4.527,0.161218,72.0932487263,41.1698888534,0.232877764606,211.660073669,30.3532,0.204085133973,-36.8967714583,43.9035709313,40.2132197995,77.8927645688,0.696997154467,140.437655317,0.875968,1.08105618993
4.38917417548,4.4174,4.43077189226,135.763234096,0.205883544082,451,123.57,4.39284,-4.54414,0.157916,181.309114389,43.4073361101,0.163334809898,199.270225756,30.3816,0.167199861473,133.154262149,29.9611149403,32.7757757691,22.0457945368,0.698097067317,200.982112677,0.880151,1.01936331929
4.39909107901,4.42911,4.44035714149,139.434967807,0.208906621129,452,123.635,4.40277,-4.55222,0.150231,147.314727135,39.4129884649,0.22698358091,229.601225295,30.41,0.13914711783,-2.19464187726,41.7778233445,27.5228325046,86.9187544213,0.718589693119,213.742958534,0.875879,1.17352910238
4.3874673613,4.41724,4.42949722106,140.207366602,0.206518412005,453,123.767,4.39146,-4.54155,0.142971,164.032976004,38.9603083588,0.398178432082,224.985485752,30.4369,0.161146332759,133.972240975,73.3332521072,31.3578880617,37.8844956782,0.722478552767,230.993059801,0.872984,1.1566806717
4.4099610446,4.43568,4.45064805701,183.19061573,0.217183260023,454,123.869,4.41355,-4.56391,0.167884,69.9939955057,30.8477556284,0.0315502709354,359.283194386,30.4494,0.434935072017,5.2974787976,2.5019575576,85.9003760966,37.4716189742,0.947429494752,94.1973749128,0.854144,1.83305480871
4.35521860425,4.38359,4.39649029692,144.914405832,0.208919689546,455,124.041,4.3589,-4.50773,0.15668,154.705087532,39.7570517428,0.227345420971,232.308219477,30.4659,0.185423250943,93.4056598301,42.6895284433,36.3619821077,52.4482510489,0.745167748791,241.236645628,0.862851,1.18394276691
4.41974374511,4.44869,4.46072084914,146.151915906,0.209267206832,456,124.168,4.42315,-4.57271,0.150461,150.695781896,27.5111557877,0.237714655622,281.750057081,30.4897,0.229753936514,-1.61611933582,36.5064311734,46.2096279016,92.4949792557,0.764998316981,235.251302643,0.861058,1.44405095132
4.41998448418,4.44023,4.45752703978,46.729697853,0.225038238221,457,124.277,4.42382,-4.57395,0.189317,97.3597044722,14.156380215,-1.7441636158,285.493405527,30.5075,0.854308039145,-33.2880533531,-363.355056084,172.859177169,78.5888684311,0.264325524818,173.282142702,0.863728,1.46956998805
4.4110959089,4.43393,4.44709028366,103.86521778,0.221880238798,458,124.378,4.415,-4.56958,0.170227,29.6310099644,10.1848343177,-1.693324841,318.807957145,30.5272,0.719046377971,-114.482075867,-354.280508514,144.909621098,129.806718541,0.568527850052,200.16719614,0.87172,1.63857693468
4.37933738338,4.39465,4.41347890298,49.0091556627,0.227649302499,459,124.583,4.38203,-4.53931,0.181366,10.410523658,3.45088652797,-1.48149538998,218.680553907,30.5471,0.620480690015,-2.55798228185,-308.733019891,125.458773529,9.39179846108,0.29296237352,19.3791694644,0.857078,1.12732517186
4.3820443471,4.40222,4.41598944592,102.071231332,0.21452363923,460,124.64,4.38451,-4.53441,0.16284,34.7374646944,14.2519758616,-1.12609491209,276.439007748,30.5692,0.813281483279,-31.5082864187,-237.145974976,163.652091225,79.4901208062,0.550622563479,146.51556451,0.843201,1.43646623149
4.39465761137,4.41597,4.42906446673,131.603356226,0.213882472687,461,124.74,4.39789,-4.54802,0.157502,150.987295523,10.1978999335,-0.882745423641,332.499487098,30.5965,0.516968170716,46.677596433,-187.758408964,103.411619952,91.4648699542,0.702080927458,269.386757381,0.810112,1.70837424161
4.43583929017,4.45883,4.47139715312,81.5789712186,0.214939964877,462,124.879,4.43852,-4.58312,0.160679,144.443937708,14.6075457596,-1.07288487365,234.184729988,30.6328,0.821788830774,10.0932088664,-226.970880355,166.196427779,96.2750557162,0.445823619852,230.743652434,0.821303,1.20139963466
4.43299601148,4.45143,4.46704664119,133.381757668,0.221374450197,463,125.048,4.43637,-4.58112,0.172363,134.114882234,11.8359192823,-0.495223838515,254.428555834,30.6608,0.668791476457,-15.1069569477,-110.121076326,134.837671121,127.063322588,0.711014671437,295.427958396,0.817213,1.30854563321
4.38181027548,4.39506,4.41405967015,0.0904231371525,0.262202668785,464,125.149,4.38388,-4.56698,0.226312,41.6760120349,-1.94566123532,-0.517411748774,232.022666904,30.6695,0.454301902972,-10.6696603768,-118.264855524,91.3443379306,52.3456724117,0.0670417403062,94.0216844466,0.857613,1.21168036997
4.39148823419,4.4095,4.42425350669,93.6667919527,0.219737562156,465,125.271,4.39433,-4.55454,0.173371,119.336690101,1.04890403185,-0.425864851167,284.192699681,30.6691,0.610612624691,112.372014178,-94.6705015174,122.144243819,6.96467592323,0.529297610546,126.301366024,0.836879,1.48094983594
4.42590982012,4.44257,4.45752074779,139.533383536,0.223073668263,466,125.415,4.42902,-4.59561,0.167758,68.8513902357,6.09164858139,-0.460712769181,263.936020875,30.6915,0.643334994839,-93.9234202423,-102.576378892,129.169405892,132.999117636,0.748647468281,217.810994259,0.84401,1.3572505512
4.42205069215,4.44015,4.45429931728,103.577423562,0.221578165485,467,125.51,4.42475,-4.58711,0.176192,56.8086943203,7.97165252313,-2.07008754729,331.177050585,30.7364,1.06161990932,-23.3795127099,-429.425786177,213.261414179,96.0762590373,0.56684199153,191.894165421,0.822566,1.69234113111
4.42348905044,4.44491,4.45802182965,185.26545379,0.223122027744,468,125.629,4.42622,-4.57596,0.179591,-46.6449984447,9.60553186155,-0.469571901571,477.899701797,30.7644,0.9180757445,-324.734935753,-102.362673904,182.220871118,208.730732119,0.985109900216,178.145336687,0.869325,2.45813645081
4.42094588243,4.43906,4.45523067396,-20.743046032,0.230527651526,469,125.65,4.42421,-4.59474,0.184731,-111.747544357,-1.10108706364,-1.1685078173,323.365660206,30.7867,0.855038512694,-282.792645355,-247.37201577,171.946272587,170.251597081,-0.0560879681571,120.526801808,0.851118,1.66824906498
4.42819865482,4.45006,4.46246320068,43.5397828827,0.218879393711,470,125.789,4.43139,-4.57573,0.172851,-20.4177625052,0.445885551971,-0.471469745135,170.247751259,30.8342,0.6297261121,-108.72395135,-103.177923602,126.200493256,115.701569082,0.261844535021,177.44116322,0.908769,0.896757948949
4.42463355055,4.44289,4.45890289667,95.8671568041,0.221463462128,471,125.877,4.42768,-4.57954,0.172545,22.4983407805,4.83250597273,-0.480967930445,299.864242401,30.8572,0.91167810425,-94.2194546972,-110.238077246,182.546611772,147.752456487,0.527640305139,267.796012421,0.922269,1.55429156701
4.41363104151,4.42959,4.445979931,122.802699343,0.219561428595,472,125.962,4.41682,-4.56048,0.174714,-70.1166658545,3.45769345873,-0.491687169085,316.549458833,30.8844,0.870780001254,-94.5994534538,-109.678851977,173.830932301,40.4219393726,0.662816296688,-0.133633084558,0.89814,1.62541881444
4.41553502032,4.43599,4.44928333925,129.10796373,0.219067012728,473,126.061,4.41804,-4.56158,0.174883,50.4772540146,12.8083955362,-0.456005116284,320.634221852,30.9171,0.67403512083,-101.895035196,-99.6087123411,134.80040961,127.991681805,0.683562526988,211.279118363,0.860029,1.68259641918
4.42555178014,4.44628,4.45976193006,80.9668998324,0.217207746326,474,126.153,4.42864,-4.56533,0.17989,-225.209634809,25.2132111619,-1.49971678691,236.935160212,30.9565,0.784725307846,-373.502764717,-313.844262174,159.659024967,159.828673973,0.434525759641,-3.33132562755,0.89468,1.20861379017
